"gene_id","FGSG_id","product","AveExpr","log2FoldChange","t","pvalue","padj","significant","direction"
"FGSG_07000","FGSG_07000","uncharacterized protein",6.41739889169213,0.355745889131745,1.74282063409835,0.0961906219386955,0.260264871518018,FALSE,"ns"
"FGSG_01903","FGSG_01903","uncharacterized protein",1.85385986270361,0.396462516402411,1.73661571881004,0.096303835735311,0.260499215337062,FALSE,"ns"
"FGSG_06716","FGSG_06716","uncharacterized protein",1.3784126422919,0.421064267940803,1.7356639764833,0.0964753024086732,0.260890958626271,FALSE,"ns"
"FGSG_01689","FGSG_01689","uncharacterized protein",3.18442000865829,0.337333931017133,1.7353738577561,0.0965276222981728,0.260960374805,FALSE,"ns"
"FGSG_04279","FGSG_04279","uncharacterized protein",3.30295042960614,0.330656179092153,1.73454472505339,0.0966772814348874,0.261292834615075,FALSE,"ns"
"FGSG_07917","FGSG_07917","uncharacterized protein",5.69271269412344,0.264122138642735,1.73394200635738,0.0967861970675647,0.26148910255992,FALSE,"ns"
"FGSG_06073","FGSG_06073","uncharacterized protein",5.86019880295144,-0.289296797285553,-1.73384736760779,0.0968033084946599,0.26148910255992,FALSE,"ns"
"FGSG_13445","FGSG_13445","benzoate 4-monooxygenase",1.54309614650452,0.39341067196267,1.73351637366167,0.0968631751219192,0.261578657141156,FALSE,"ns"
"FGSG_04349","FGSG_04349","uncharacterized protein",3.55634578214985,0.560999542871861,1.77319003465295,0.09699478053098,0.26185758470359,FALSE,"ns"
"FGSG_01538","FGSG_01538","uncharacterized protein",2.9833164455949,0.428035056863486,1.73605877393217,0.097019946620162,0.26185758470359,FALSE,"ns"
"FGSG_03565","FGSG_03565","uncharacterized protein",8.36289720878552,-0.255775757836657,-1.73156789800678,0.0972162359599349,0.26231506820603,FALSE,"ns"
"FGSG_10918","FGSG_10918","uncharacterized protein",4.3412084053562,0.310211231503145,1.73134129607051,0.0972573671448241,0.262353757322897,FALSE,"ns"
"FGSG_00766","FGSG_00766","uncharacterized protein",5.91158024759539,0.313359921248071,1.73088183994513,0.097340809997348,0.262496074020234,FALSE,"ns"
"FGSG_05370","FGSG_05370","uncharacterized protein",2.89504577199085,0.362407660495648,1.73075564152535,0.097363739873518,0.262496074020234,FALSE,"ns"
