contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
low_light_vs_black_light,GO:0000272,polysaccharide catabolic process,BP,5,14,1307,6170,2.97,1.69,0.156325478936861,0.4561628729632992,"FGSG_02314,FGSG_03591,FGSG_06278,FGSG_11326,FGSG_12530"
low_light_vs_black_light,GO:0009308,amine metabolic process,BP,3,7,1307,6170,1.48,2.02,0.1688652382291208,0.4791230189723517,"FGSG_02271,FGSG_10677,FGSG_12129"
low_light_vs_black_light,GO:0006629,lipid metabolic process,BP,10,35,1307,6170,7.41,1.35,0.1904667218669357,0.4791230189723517,"FGSG_02289,FGSG_02634,FGSG_03062,FGSG_05906,FGSG_06090,FGSG_09845,FGSG_10184,FGSG_11429,FGSG_12338,FGSG_12339"
low_light_vs_black_light,GO:1902600,proton transmembrane transport,BP,7,23,1307,6170,4.87,1.44,0.1981277788919276,0.4791230189723517,"FGSG_00644,FGSG_01994,FGSG_04315,FGSG_05251,FGSG_10293,FGSG_12181,FGSG_13133"
low_light_vs_black_light,GO:0035024,negative regulation of Rho protein signal transduction,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_08638,FGSG_11890"
low_light_vs_black_light,GO:0019629,"obsolete propionate catabolic process, 2-methylcitrate cycle",BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_00176,FGSG_08851"
low_light_vs_black_light,GO:0006012,galactose metabolic process,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_04680,FGSG_07557"
low_light_vs_black_light,GO:0045892,negative regulation of DNA-templated transcription,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_01403,FGSG_04211"
low_light_vs_black_light,GO:0006108,malate metabolic process,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_00805,FGSG_07191"
low_light_vs_black_light,GO:0006537,obsolete glutamate biosynthetic process,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_01433,FGSG_03073"
low_light_vs_black_light,GO:0046677,response to antibiotic,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_06995,FGSG_07646"
low_light_vs_black_light,GO:0006144,purine nucleobase metabolic process,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_04126,FGSG_10669"
low_light_vs_black_light,GO:0009102,biotin biosynthetic process,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_00278,FGSG_13507"
low_light_vs_black_light,GO:0006006,glucose metabolic process,BP,2,4,1307,6170,0.85,2.36,0.199185974179517,0.4791230189723517,"FGSG_04826,FGSG_06257"
low_light_vs_black_light,GO:0071805,potassium ion transmembrane transport,BP,4,12,1307,6170,2.54,1.57,0.237604063781553,0.5639136447082194,"FGSG_01606,FGSG_03834,FGSG_09232,FGSG_09477"
low_light_vs_black_light,GO:0006355,regulation of DNA-templated transcription,BP,31,131,1307,6170,27.75,1.12,0.2719056270225397,0.5935139013455222,"FGSG_00054,FGSG_00657,FGSG_02750,FGSG_02835,FGSG_02939,FGSG_03264,FGSG_04626,FGSG_04655,FGSG_06054,FGSG_06380,FGSG_07830,FGSG_07985,FGSG_08068,FGSG_08069,FGSG_08608,FGSG_09001,FGSG_09043,FGSG_09277,FGSG_09709,FGSG_10166,FGSG_11056,FGSG_11301,FGSG_11388,FGSG_12602,FGSG_13146,FGSG_13242,FGSG_13246,FGSG_13450,FGSG_13507,FGSG_13517,FGSG_13818"
low_light_vs_black_light,GO:0006696,ergosterol biosynthetic process,BP,5,17,1307,6170,3.6,1.39,0.2829491404309711,0.5935139013455222,"FGSG_02502,FGSG_03686,FGSG_06215,FGSG_07315,FGSG_09830"
low_light_vs_black_light,GO:0008643,carbohydrate transport,BP,9,34,1307,6170,7.2,1.25,0.2830776297275658,0.5935139013455222,"FGSG_00572,FGSG_01484,FGSG_03233,FGSG_03272,FGSG_03697,FGSG_03934,FGSG_04709,FGSG_07582,FGSG_10921"
low_light_vs_black_light,GO:0035999,tetrahydrofolate interconversion,BP,2,5,1307,6170,1.06,1.89,0.2870885968388155,0.5935139013455222,"FGSG_06290,FGSG_08350"
low_light_vs_black_light,GO:0016052,carbohydrate catabolic process,BP,2,5,1307,6170,1.06,1.89,0.2870885968388155,0.5935139013455222,"FGSG_04584,FGSG_07921"
low_light_vs_black_light,GO:0042128,nitrate assimilation,BP,2,5,1307,6170,1.06,1.89,0.2870885968388155,0.5935139013455222,"FGSG_07500,FGSG_08402"
low_light_vs_black_light,GO:0006561,obsolete proline biosynthetic process,BP,2,5,1307,6170,1.06,1.89,0.2870885968388155,0.5935139013455222,"FGSG_03073,FGSG_03075"
low_light_vs_black_light,GO:0009072,aromatic amino acid metabolic process,BP,2,5,1307,6170,1.06,1.89,0.2870885968388155,0.5935139013455222,"FGSG_02851,FGSG_02852"
low_light_vs_black_light,GO:0006096,glycolytic process,BP,4,13,1307,6170,2.75,1.45,0.2896321603546954,0.5935139013455222,"FGSG_03014,FGSG_03992,FGSG_06257,FGSG_13650"
low_light_vs_black_light,GO:0006950,response to stress,BP,8,30,1307,6170,6.35,1.26,0.2933257240173968,0.5935139013455222,"FGSG_02084,FGSG_02469,FGSG_05333,FGSG_05725,FGSG_06441,FGSG_09210,FGSG_09535,FGSG_10923"
low_light_vs_black_light,GO:0006298,mismatch repair,BP,3,9,1307,6170,1.91,1.57,0.2934226029123929,0.5935139013455222,"FGSG_08375,FGSG_11941,FGSG_13490"
low_light_vs_black_light,GO:0006189,'de novo' IMP biosynthetic process,BP,3,9,1307,6170,1.91,1.57,0.2934226029123929,0.5935139013455222,"FGSG_00969,FGSG_09185,FGSG_10669"
low_light_vs_black_light,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,BP,3,9,1307,6170,1.91,1.57,0.2934226029123929,0.5935139013455222,"FGSG_01438,FGSG_08467,FGSG_08662"
low_light_vs_black_light,GO:0046835,carbohydrate phosphorylation,BP,4,14,1307,6170,2.97,1.35,0.342954832921829,0.6822835312633398,"FGSG_03014,FGSG_05507,FGSG_11337,FGSG_13650"
low_light_vs_black_light,GO:0007018,microtubule-based movement,BP,3,10,1307,6170,2.12,1.42,0.3581223904845707,0.6822835312633398,"FGSG_00697,FGSG_03996,FGSG_06149"
low_light_vs_black_light,GO:1902358,sulfate transmembrane transport,BP,2,6,1307,6170,1.27,1.57,0.3737079695322849,0.6822835312633398,"FGSG_01066,FGSG_11293"
low_light_vs_black_light,GO:0071555,cell wall organization,BP,2,6,1307,6170,1.27,1.57,0.3737079695322849,0.6822835312633398,"FGSG_10708,FGSG_11011"
low_light_vs_black_light,GO:0006783,heme biosynthetic process,BP,2,6,1307,6170,1.27,1.57,0.3737079695322849,0.6822835312633398,"FGSG_01375,FGSG_10739"
low_light_vs_black_light,GO:0000022,mitotic spindle elongation,BP,2,6,1307,6170,1.27,1.57,0.3737079695322849,0.6822835312633398,"FGSG_00697,FGSG_02054"
low_light_vs_black_light,GO:0031048,regulatory ncRNA-mediated heterochromatin formation,BP,2,6,1307,6170,1.27,1.57,0.3737079695322849,0.6822835312633398,"FGSG_01420,FGSG_02800"
low_light_vs_black_light,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,BP,2,6,1307,6170,1.27,1.57,0.3737079695322849,0.6822835312633398,"FGSG_07239,FGSG_09667"
low_light_vs_black_light,GO:0098655,monoatomic cation transmembrane transport,BP,5,19,1307,6170,4.02,1.24,0.3756392475494792,0.6822835312633398,"FGSG_01162,FGSG_01883,FGSG_02675,FGSG_08188,FGSG_08985"
low_light_vs_black_light,GO:0045493,xylan catabolic process,BP,5,19,1307,6170,4.02,1.24,0.3756392475494792,0.6822835312633398,"FGSG_00184,FGSG_06663,FGSG_11468,FGSG_11487,FGSG_12047"
low_light_vs_black_light,GO:0009060,aerobic respiration,BP,7,28,1307,6170,5.93,1.18,0.3803815311310239,0.6839183084982047,"FGSG_00644,FGSG_01028,FGSG_05251,FGSG_09239,FGSG_10293,FGSG_10846,FGSG_12181"
low_light_vs_black_light,GO:0030245,cellulose catabolic process,BP,4,15,1307,6170,3.18,1.26,0.3964554682156475,0.7056907334238525,"FGSG_03139,FGSG_04913,FGSG_06605,FGSG_10615"
low_light_vs_black_light,GO:0019441,obsolete L-tryptophan catabolic process to L-kynurenine,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_04819,FGSG_13956"
low_light_vs_black_light,GO:0001678,intracellular glucose homeostasis,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_03014,FGSG_13650"
low_light_vs_black_light,GO:0016559,peroxisome fission,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_03798,FGSG_05314"
low_light_vs_black_light,GO:0007130,synaptonemal complex assembly,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_05105,FGSG_10728"
low_light_vs_black_light,GO:0030259,obsolete lipid glycosylation,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_01836,FGSG_11560"
low_light_vs_black_light,GO:0030435,sporulation resulting in formation of a cellular spore,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_00657,FGSG_10166"
low_light_vs_black_light,GO:0006464,GO:0006464,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_03182,FGSG_07204"
low_light_vs_black_light,GO:0015992,GO:0015992,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_05346,FGSG_05839"
low_light_vs_black_light,GO:0007155,cell adhesion,BP,2,7,1307,6170,1.48,1.35,0.4556450620535506,0.7440809270232294,"FGSG_13422,FGSG_13423"
low_light_vs_black_light,GO:0009405,obsolete pathogenesis,BP,3,12,1307,6170,2.54,1.18,0.4833011640096283,0.7820691563064895,"FGSG_00657,FGSG_07741,FGSG_11487"
low_light_vs_black_light,GO:0051568,obsolete histone H3-K4 methylation,BP,2,8,1307,6170,1.69,1.18,0.5309966973036494,0.8291001063162244,"FGSG_05413,FGSG_06122"
low_light_vs_black_light,GO:0033617,mitochondrial respiratory chain complex IV assembly,BP,2,8,1307,6170,1.69,1.18,0.5309966973036494,0.8291001063162244,"FGSG_00556,FGSG_13310"
low_light_vs_black_light,GO:0034354,'de novo' NAD+ biosynthetic process from L-tryptophan,BP,2,8,1307,6170,1.69,1.18,0.5309966973036494,0.8291001063162244,"FGSG_04829,FGSG_13956"
low_light_vs_black_light,GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,BP,2,8,1307,6170,1.69,1.18,0.5309966973036494,0.8291001063162244,"FGSG_05157,FGSG_09678"
low_light_vs_black_light,GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,BP,3,14,1307,6170,2.97,1.01,0.5955237829745479,0.8957962334257321,"FGSG_01336,FGSG_01920,FGSG_06122"
low_light_vs_black_light,GO:0015986,proton motive force-driven ATP synthesis,BP,3,14,1307,6170,2.97,1.01,0.5955237829745479,0.8957962334257321,"FGSG_06048,FGSG_06875,FGSG_12955"
low_light_vs_black_light,GO:0050821,protein stabilization,BP,2,9,1307,6170,1.91,1.05,0.5988750099868658,0.8957962334257321,"FGSG_01015,FGSG_06246"
low_light_vs_black_light,GO:0015914,phospholipid transport,BP,2,9,1307,6170,1.91,1.05,0.5988750099868658,0.8957962334257321,"FGSG_10309,FGSG_11305"
low_light_vs_black_light,GO:0015940,pantothenate biosynthetic process,BP,2,9,1307,6170,1.91,1.05,0.5988750099868658,0.8957962334257321,"FGSG_03952,FGSG_03955"
low_light_vs_black_light,GO:0006810,transport,BP,8,40,1307,6170,8.47,0.94,0.6347652878070419,0.9415685102471122,"FGSG_01375,FGSG_01591,FGSG_02755,FGSG_03162,FGSG_03541,FGSG_04439,FGSG_07913,FGSG_10816"
low_light_vs_black_light,GO:0035335,peptidyl-tyrosine dephosphorylation,BP,3,16,1307,6170,3.39,0.89,0.6905486443407447,0.9999753698570152,"FGSG_00543,FGSG_06297,FGSG_11979"
low_light_vs_black_light,GO:0070588,calcium ion transmembrane transport,BP,3,16,1307,6170,3.39,0.89,0.6905486443407447,0.9999753698570152,"FGSG_01606,FGSG_02400,FGSG_11939"
low_light_vs_black_light,GO:0016311,dephosphorylation,BP,8,42,1307,6170,8.9,0.9,0.6920777707574071,0.9999753698570152,"FGSG_03127,FGSG_03402,FGSG_03990,FGSG_04504,FGSG_06630,FGSG_07783,FGSG_09280,FGSG_11629"
low_light_vs_black_light,GO:0030476,ascospore wall assembly,BP,2,12,1307,6170,2.54,0.79,0.7574652386089563,0.9999753698570152,"FGSG_09289,FGSG_10728"
low_light_vs_black_light,GO:0007165,signal transduction,BP,3,18,1307,6170,3.81,0.79,0.7677195857128458,0.9999753698570152,"FGSG_08568,FGSG_11890,FGSG_13935"
low_light_vs_black_light,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,3,18,1307,6170,3.81,0.79,0.7677195857128458,0.9999753698570152,"FGSG_05336,FGSG_05428,FGSG_12040"
low_light_vs_black_light,GO:0030466,silent mating-type cassette heterochromatin formation,BP,5,30,1307,6170,6.35,0.79,0.7929823134030551,0.9999753698570152,"FGSG_01336,FGSG_01420,FGSG_01920,FGSG_06122,FGSG_06307"
low_light_vs_black_light,GO:0045454,cell redox homeostasis,BP,5,30,1307,6170,6.35,0.79,0.7929823134030551,0.9999753698570152,"FGSG_04567,FGSG_05571,FGSG_07182,FGSG_10417,FGSG_13321"
low_light_vs_black_light,GO:0006541,L-glutamine metabolic process,BP,2,13,1307,6170,2.75,0.73,0.796749488336747,0.9999753698570152,"FGSG_01801,FGSG_05036"
low_light_vs_black_light,GO:0006904,obsolete vesicle docking involved in exocytosis,BP,2,13,1307,6170,2.75,0.73,0.796749488336747,0.9999753698570152,"FGSG_13004,FGSG_13006"
low_light_vs_black_light,GO:0007124,pseudohyphal growth,BP,3,20,1307,6170,4.24,0.71,0.8284229262122073,0.9999753698570152,"FGSG_03063,FGSG_06297,FGSG_07239"
low_light_vs_black_light,GO:0007059,chromosome segregation,BP,2,14,1307,6170,2.97,0.67,0.8302871058971134,0.9999753698570152,"FGSG_05567,FGSG_08986"
low_light_vs_black_light,GO:0046854,phosphatidylinositol phosphate biosynthetic process,BP,2,14,1307,6170,2.97,0.67,0.8302871058971134,0.9999753698570152,"FGSG_05045,FGSG_05701"
low_light_vs_black_light,GO:0030001,metal ion transport,BP,4,26,1307,6170,5.51,0.73,0.8324529579224463,0.9999753698570152,"FGSG_03987,FGSG_04860,FGSG_08188,FGSG_13493"
low_light_vs_black_light,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,4,26,1307,6170,5.51,0.73,0.8324529579224463,0.9999753698570152,"FGSG_04350,FGSG_05336,FGSG_05428,FGSG_12040"
low_light_vs_black_light,GO:0006270,DNA replication initiation,BP,4,26,1307,6170,5.51,0.73,0.8324529579224463,0.9999753698570152,"FGSG_01336,FGSG_01839,FGSG_01920,FGSG_06122"
low_light_vs_black_light,GO:0042787,GO:0042787,BP,2,15,1307,6170,3.18,0.63,0.8587480665483197,0.9999753698570152,"FGSG_00633,FGSG_09313"
low_light_vs_black_light,GO:0015991,GO:0015991,BP,3,23,1307,6170,4.87,0.62,0.8937699242859772,0.9999753698570152,"FGSG_04312,FGSG_04854,FGSG_06048"
low_light_vs_black_light,GO:0030150,protein import into mitochondrial matrix,BP,2,18,1307,6170,3.81,0.52,0.9198783664675092,0.9999753698570152,"FGSG_01015,FGSG_09359"
low_light_vs_black_light,GO:0023014,GO:0023014,BP,2,19,1307,6170,4.02,0.5,0.9339821224974538,0.9999753698570152,"FGSG_03480,FGSG_08608"
low_light_vs_black_light,GO:0001172,RNA-templated transcription,BP,2,19,1307,6170,4.02,0.5,0.9339821224974538,0.9999753698570152,"FGSG_04619,FGSG_09076"
low_light_vs_black_light,GO:0000160,phosphorelay signal transduction system,BP,2,20,1307,6170,4.24,0.47,0.9457109220847032,0.9999753698570152,"FGSG_03480,FGSG_08608"
low_light_vs_black_light,GO:0030437,ascospore formation,BP,2,20,1307,6170,4.24,0.47,0.9457109220847032,0.9999753698570152,"FGSG_06051,FGSG_10140"
low_light_vs_black_light,GO:0006338,chromatin remodeling,BP,2,20,1307,6170,4.24,0.47,0.9457109220847032,0.9999753698570152,"FGSG_05567,FGSG_09019"
low_light_vs_black_light,GO:0000122,negative regulation of transcription by RNA polymerase II,BP,5,40,1307,6170,8.47,0.59,0.9465890229400986,0.9999753698570152,"FGSG_01420,FGSG_01438,FGSG_04288,FGSG_06307,FGSG_07557"
low_light_vs_black_light,GO:0031505,fungal-type cell wall organization,BP,3,28,1307,6170,5.93,0.51,0.9546812236544684,0.9999753698570152,"FGSG_04183,FGSG_08568,FGSG_11305"
low_light_vs_black_light,GO:0006366,transcription by RNA polymerase II,BP,7,54,1307,6170,11.44,0.61,0.9577224785791588,0.9999753698570152,"FGSG_04288,FGSG_04680,FGSG_04888,FGSG_05567,FGSG_09019,FGSG_13123,FGSG_13652"
low_light_vs_black_light,GO:0000070,mitotic sister chromatid segregation,BP,2,22,1307,6170,4.66,0.43,0.9634824570563651,0.9999753698570152,"FGSG_00293,FGSG_01420"
low_light_vs_black_light,GO:0042144,"vacuole fusion, non-autophagic",BP,2,22,1307,6170,4.66,0.43,0.9634824570563651,0.9999753698570152,"FGSG_05571,FGSG_13006"
low_light_vs_black_light,GO:0007131,reciprocal meiotic recombination,BP,2,22,1307,6170,4.66,0.43,0.9634824570563651,0.9999753698570152,"FGSG_08596,FGSG_11941"
low_light_vs_black_light,GO:0045944,positive regulation of transcription by RNA polymerase II,BP,6,49,1307,6170,10.38,0.58,0.9641171987389237,0.9999753698570152,"FGSG_01183,FGSG_06089,FGSG_09019,FGSG_10140,FGSG_13123,FGSG_13652"
low_light_vs_black_light,GO:0090502,"obsolete RNA phosphodiester bond hydrolysis, endonucleolytic",BP,3,30,1307,6170,6.35,0.47,0.9682437566956176,0.9999753698570152,"FGSG_02686,FGSG_02702,FGSG_11190"
low_light_vs_black_light,GO:0006289,nucleotide-excision repair,BP,2,24,1307,6170,5.08,0.39,0.9755892395724396,0.9999753698570152,"FGSG_08375,FGSG_13490"
low_light_vs_black_light,GO:0016310,phosphorylation,BP,18,123,1307,6170,26.06,0.69,0.9757699563883734,0.9999753698570152,"FGSG_00293,FGSG_00958,FGSG_01018,FGSG_03603,FGSG_04455,FGSG_04463,FGSG_06089,FGSG_06735,FGSG_06748,FGSG_07017,FGSG_07263,FGSG_08601,FGSG_08627,FGSG_09450,FGSG_10211,FGSG_12108,FGSG_12199,FGSG_13709"
low_light_vs_black_light,GO:0043085,positive regulation of catalytic activity,BP,2,25,1307,6170,5.3,0.38,0.9800830445626774,0.9999753698570152,"FGSG_08986,FGSG_10728"
low_light_vs_black_light,GO:0034613,GO:0034613,BP,2,26,1307,6170,5.51,0.36,0.9837699879029184,0.9999753698570152,"FGSG_00293,FGSG_01420"
low_light_vs_black_light,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,BP,2,27,1307,6170,5.72,0.35,0.9867899689537588,0.9999753698570152,"FGSG_08375,FGSG_09313"
low_light_vs_black_light,GO:0000002,obsolete mitochondrial genome maintenance,BP,2,27,1307,6170,5.72,0.35,0.9867899689537588,0.9999753698570152,"FGSG_01015,FGSG_02469"
low_light_vs_black_light,GO:0032508,obsolete DNA duplex unwinding,BP,2,27,1307,6170,5.72,0.35,0.9867899689537588,0.9999753698570152,"FGSG_01920,FGSG_08405"
low_light_vs_black_light,GO:0016567,protein ubiquitination,BP,4,43,1307,6170,9.11,0.44,0.9888263703567236,0.9999753698570152,"FGSG_06013,FGSG_06272,FGSG_09343,FGSG_11919"
low_light_vs_black_light,GO:0006348,GO:0006348,BP,4,43,1307,6170,9.11,0.44,0.9888263703567236,0.9999753698570152,"FGSG_01420,FGSG_01920,FGSG_06122,FGSG_06307"
low_light_vs_black_light,GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,2,29,1307,6170,6.14,0.33,0.9912770332638136,0.9999753698570152,"FGSG_00633,FGSG_07296"
low_light_vs_black_light,GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,2,29,1307,6170,6.14,0.33,0.9912770332638136,0.9999753698570152,"FGSG_00633,FGSG_07296"
low_light_vs_black_light,GO:0050790,regulation of catalytic activity,BP,2,29,1307,6170,6.14,0.33,0.9912770332638136,0.9999753698570152,"FGSG_00660,FGSG_10019"
low_light_vs_black_light,GO:0034599,cellular response to oxidative stress,BP,3,38,1307,6170,8.05,0.37,0.9928195947439192,0.9999753698570152,"FGSG_04567,FGSG_05937,FGSG_06051"
low_light_vs_black_light,GO:0016573,obsolete histone acetylation,BP,2,30,1307,6170,6.35,0.31,0.992922267304399,0.9999753698570152,"FGSG_06089,FGSG_06307"
low_light_vs_black_light,GO:0090305,obsolete nucleic acid phosphodiester bond hydrolysis,BP,4,46,1307,6170,9.74,0.41,0.9934268927882272,0.9999753698570152,"FGSG_01849,FGSG_08730,FGSG_12445,FGSG_13935"
low_light_vs_black_light,GO:0006623,protein targeting to vacuole,BP,2,31,1307,6170,6.57,0.3,0.9942624964270932,0.9999753698570152,"FGSG_03686,FGSG_13006"
low_light_vs_black_light,GO:0006468,protein phosphorylation,BP,12,101,1307,6170,21.39,0.56,0.9950382824466618,0.9999753698570152,"FGSG_00433,FGSG_00786,FGSG_02488,FGSG_04769,FGSG_06206,FGSG_07742,FGSG_07816,FGSG_08906,FGSG_09150,FGSG_09479,FGSG_10884,FGSG_11770"
low_light_vs_black_light,GO:0030433,obsolete ubiquitin-dependent ERAD pathway,BP,2,32,1307,6170,6.78,0.3,0.9953530035398273,0.9999753698570152,"FGSG_00659,FGSG_11305"
low_light_vs_black_light,GO:0006457,protein folding,BP,5,58,1307,6170,12.29,0.41,0.9971237847300416,0.9999753698570152,"FGSG_00838,FGSG_01028,FGSG_04911,FGSG_06154,FGSG_09535"
low_light_vs_black_light,GO:0007264,small GTPase-mediated signal transduction,BP,4,51,1307,6170,10.8,0.37,0.9973507393168084,0.9999753698570152,"FGSG_00171,FGSG_01497,FGSG_08817,FGSG_09550"
low_light_vs_black_light,GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,2,35,1307,6170,7.41,0.27,0.9975428318399276,0.9999753698570152,"FGSG_00633,FGSG_07296"
low_light_vs_black_light,GO:0043547,positive regulation of GTPase activity,BP,5,60,1307,6170,12.71,0.39,0.9979750203885552,0.9999753698570152,"FGSG_01497,FGSG_08568,FGSG_08638,FGSG_11890,FGSG_13935"
low_light_vs_black_light,GO:0006281,DNA repair,BP,5,65,1307,6170,13.77,0.36,0.9991724295233322,0.9999753698570152,"FGSG_01255,FGSG_06089,FGSG_06307,FGSG_08852,FGSG_12883"
low_light_vs_black_light,GO:0006897,endocytosis,BP,2,45,1307,6170,9.53,0.21,0.9997183169949576,0.9999753698570152,"FGSG_03686,FGSG_13006"
low_light_vs_black_light,GO:0051301,cell division,BP,2,46,1307,6170,9.74,0.21,0.999773830238974,0.9999753698570152,"FGSG_00660,FGSG_03319"
low_light_vs_black_light,GO:0032543,mitochondrial translation,BP,2,56,1307,6170,11.86,0.17,0.9999753698570152,0.9999753698570152,"FGSG_04125,FGSG_09003"
low_light_vs_black_light,GO:0020037,heme binding,MF,70,154,1413,6241,34.87,2.01,1.9914892611481256e-10,2.5541600128568765e-08,"FGSG_00007,FGSG_00012,FGSG_00561,FGSG_00765,FGSG_01284,FGSG_01745,FGSG_01767,FGSG_01868,FGSG_02111,FGSG_02114,FGSG_02117,FGSG_02118,FGSG_02137,FGSG_02138,FGSG_02367,FGSG_02419,FGSG_02550,FGSG_02551,FGSG_02657,FGSG_02668,FGSG_02672,FGSG_02982,FGSG_03191,FGSG_03260,FGSG_03264,FGSG_03547,FGSG_03548,FGSG_03686,FGSG_03700,FGSG_03860,FGSG_03920,FGSG_04092,FGSG_04458,FGSG_04590,FGSG_04828,FGSG_05164,FGSG_05695,FGSG_06184,FGSG_06554,FGSG_06733,FGSG_07596,FGSG_07765,FGSG_07925,FGSG_08023,FGSG_08079,FGSG_08187,FGSG_08191,FGSG_08377,FGSG_08402,FGSG_08809,FGSG_09040,FGSG_09086,FGSG_09351,FGSG_10451,FGSG_10571,FGSG_10881,FGSG_10960,FGSG_10991,FGSG_11282,FGSG_11389,FGSG_11465,FGSG_11585,FGSG_12283,FGSG_12342,FGSG_12369,FGSG_12371,FGSG_12599,FGSG_13445,FGSG_13459,FGSG_14007"
low_light_vs_black_light,GO:0016491,oxidoreductase activity,MF,137,376,1413,6241,85.13,1.61,2.71719150303923e-10,2.5541600128568765e-08,"FGSG_00095,FGSG_00145,FGSG_00150,FGSG_00162,FGSG_00231,FGSG_00236,FGSG_00237,FGSG_00389,FGSG_00578,FGSG_01171,FGSG_01403,FGSG_01790,FGSG_01866,FGSG_01867,FGSG_02034,FGSG_02075,FGSG_02137,FGSG_02165,FGSG_02266,FGSG_02267,FGSG_02291,FGSG_02328,FGSG_02330,FGSG_02387,FGSG_02432,FGSG_02469,FGSG_02695,FGSG_02753,FGSG_02792,FGSG_02829,FGSG_02863,FGSG_02924,FGSG_03061,FGSG_03071,FGSG_03258,FGSG_03262,FGSG_03314,FGSG_03340,FGSG_03375,FGSG_03413,FGSG_03425,FGSG_03426,FGSG_03430,FGSG_03547,FGSG_03577,FGSG_03579,FGSG_03655,FGSG_03692,FGSG_03831,FGSG_03851,FGSG_03913,FGSG_04064,FGSG_04130,FGSG_04223,FGSG_04247,FGSG_04248,FGSG_04368,FGSG_04663,FGSG_04694,FGSG_04703,FGSG_04726,FGSG_04727,FGSG_04780,FGSG_04793,FGSG_04941,FGSG_05122,FGSG_05385,FGSG_05794,FGSG_06060,FGSG_06202,FGSG_06518,FGSG_06536,FGSG_06618,FGSG_06991,FGSG_07263,FGSG_07389,FGSG_07500,FGSG_07556,FGSG_07557,FGSG_07628,FGSG_07683,FGSG_07758,FGSG_07783,FGSG_07842,FGSG_08007,FGSG_08054,FGSG_08062,FGSG_08066,FGSG_08125,FGSG_08425,FGSG_08462,FGSG_08511,FGSG_08795,FGSG_08978,FGSG_08980,FGSG_09029,FGSG_09059,FGSG_09101,FGSG_09103,FGSG_09104,FGSG_09125,FGSG_09347,FGSG_09522,FGSG_09627,FGSG_09845,FGSG_09872,FGSG_10655,FGSG_10666,FGSG_10807,FGSG_11192,FGSG_11211,FGSG_11232,FGSG_11260,FGSG_11264,FGSG_11300,FGSG_11369,FGSG_11387,FGSG_11400,FGSG_11420,FGSG_11517,FGSG_11549,FGSG_11566,FGSG_12206,FGSG_12222,FGSG_12223,FGSG_12368,FGSG_12386,FGSG_12563,FGSG_12647,FGSG_13004,FGSG_13006,FGSG_13196,FGSG_13347,FGSG_13432,FGSG_13433,FGSG_13561,FGSG_13825"
