contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
dark_light_vs_black_light,GO:0071949,FAD binding,MF,11,39,1054,6174,6.66,1.65,0.0568114611960882,0.2031009737760155,"FGSG_00092,FGSG_00489,FGSG_03199,FGSG_03370,FGSG_03657,FGSG_04368,FGSG_04727,FGSG_04969,FGSG_07483,FGSG_09063,FGSG_11215"
dark_light_vs_black_light,GO:0008270,zinc ion binding,MF,148,774,1054,6174,132.13,1.12,0.0596048943512742,0.2046871819963249,"FGSG_00052,FGSG_00147,FGSG_00150,FGSG_00217,FGSG_00227,FGSG_00236,FGSG_00237,FGSG_00404,FGSG_00409,FGSG_00655,FGSG_00713,FGSG_00735,FGSG_01171,FGSG_01172,FGSG_01470,FGSG_01558,FGSG_01686,FGSG_01724,FGSG_01760,FGSG_01795,FGSG_01808,FGSG_02034,FGSG_02165,FGSG_02268,FGSG_02291,FGSG_02368,FGSG_02410,FGSG_02432,FGSG_02737,FGSG_02805,FGSG_02825,FGSG_02874,FGSG_02941,FGSG_03044,FGSG_03061,FGSG_03062,FGSG_03175,FGSG_03218,FGSG_03225,FGSG_03272,FGSG_03413,FGSG_03520,FGSG_03578,FGSG_03650,FGSG_03727,FGSG_03873,FGSG_03912,FGSG_03913,FGSG_03919,FGSG_04191,FGSG_04247,FGSG_04459,FGSG_04502,FGSG_04643,FGSG_04663,FGSG_04725,FGSG_04727,FGSG_04830,FGSG_04888,FGSG_04901,FGSG_04974,FGSG_04987,FGSG_05068,FGSG_05309,FGSG_05382,FGSG_05789,FGSG_05827,FGSG_05926,FGSG_06202,FGSG_06380,FGSG_06425,FGSG_06448,FGSG_06503,FGSG_06618,FGSG_06700,FGSG_06833,FGSG_06991,FGSG_07078,FGSG_07192,FGSG_07575,FGSG_07589,FGSG_07638,FGSG_07683,FGSG_07831,FGSG_07880,FGSG_07889,FGSG_07921,FGSG_07978,FGSG_08054,FGSG_08321,FGSG_08411,FGSG_08639,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09368,FGSG_09451,FGSG_09462,FGSG_10174,FGSG_10202,FGSG_10441,FGSG_10453,FGSG_10471,FGSG_10536,FGSG_10855,FGSG_11186,FGSG_11216,FGSG_11249,FGSG_11262,FGSG_11324,FGSG_11364,FGSG_11462,FGSG_11520,FGSG_11551,FGSG_11552,FGSG_11561,FGSG_11566,FGSG_11570,FGSG_11610,FGSG_11653,FGSG_11657,FGSG_11750,FGSG_12048,FGSG_12117,FGSG_12134,FGSG_12172,FGSG_12173,FGSG_12281,FGSG_12386,FGSG_12472,FGSG_12572,FGSG_12631,FGSG_12632,FGSG_12713,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_12935,FGSG_13110,FGSG_13491,FGSG_13625,FGSG_13828"
dark_light_vs_black_light,GO:0005507,copper ion binding,MF,8,26,1054,6174,4.44,1.8,0.062152493032588,0.2046871819963249,"FGSG_02271,FGSG_02328,FGSG_02330,FGSG_03498,FGSG_08188,FGSG_10677,FGSG_12129,FGSG_13825"
dark_light_vs_black_light,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",MF,3,6,1054,6174,1.02,2.93,0.0661648959496043,0.2046871819963249,"FGSG_02346,FGSG_03443,FGSG_04143"
dark_light_vs_black_light,GO:0003857,(3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity,MF,3,6,1054,6174,1.02,2.93,0.0661648959496043,0.2046871819963249,"FGSG_03546,FGSG_12048,FGSG_13963"
dark_light_vs_black_light,GO:0003995,acyl-CoA dehydrogenase activity,MF,4,10,1054,6174,1.71,2.34,0.0749555385568977,0.2046871819963249,"FGSG_02287,FGSG_10790,FGSG_10804,FGSG_10950"
dark_light_vs_black_light,GO:0051087,protein-folding chaperone binding,MF,5,14,1054,6174,2.39,2.09,0.0749710844572915,0.2046871819963249,"FGSG_01028,FGSG_06246,FGSG_09535,FGSG_11061,FGSG_12745"
dark_light_vs_black_light,GO:0004601,peroxidase activity,MF,5,14,1054,6174,2.39,2.09,0.0749710844572915,0.2046871819963249,"FGSG_02550,FGSG_02551,FGSG_02668,FGSG_02882,FGSG_10960"
dark_light_vs_black_light,GO:0004372,glycine hydroxymethyltransferase activity,MF,2,3,1054,6174,0.51,3.91,0.0774357788507459,0.2046871819963249,"FGSG_06290,FGSG_08350"
dark_light_vs_black_light,GO:2001070,starch binding,MF,2,3,1054,6174,0.51,3.91,0.0774357788507459,0.2046871819963249,"FGSG_06278,FGSG_11326"
dark_light_vs_black_light,GO:0004560,alpha-L-fucosidase activity,MF,2,3,1054,6174,0.51,3.91,0.0774357788507459,0.2046871819963249,"FGSG_11254,FGSG_11516"
dark_light_vs_black_light,GO:0004563,beta-N-acetylhexosaminidase activity,MF,2,3,1054,6174,0.51,3.91,0.0774357788507459,0.2046871819963249,"FGSG_01283,FGSG_13883"
dark_light_vs_black_light,GO:0097027,ubiquitin-protein transferase activator activity,MF,2,3,1054,6174,0.51,3.91,0.0774357788507459,0.2046871819963249,"FGSG_00660,FGSG_10728"
dark_light_vs_black_light,GO:0004488,methylenetetrahydrofolate dehydrogenase (NADP+) activity,MF,2,3,1054,6174,0.51,3.91,0.0774357788507459,0.2046871819963249,"FGSG_00417,FGSG_10624"
dark_light_vs_black_light,GO:0004022,alcohol dehydrogenase (NAD+) activity,MF,2,3,1054,6174,0.51,3.91,0.0774357788507459,0.2046871819963249,"FGSG_10855,FGSG_13157"
dark_light_vs_black_light,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,85,432,1054,6174,73.75,1.15,0.0787258392293557,0.2046871819963249,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00404,FGSG_00713,FGSG_01172,FGSG_01724,FGSG_01760,FGSG_01795,FGSG_01808,FGSG_02268,FGSG_02368,FGSG_02410,FGSG_02737,FGSG_02805,FGSG_02825,FGSG_02874,FGSG_03044,FGSG_03218,FGSG_03578,FGSG_03727,FGSG_03873,FGSG_03912,FGSG_03919,FGSG_04191,FGSG_04459,FGSG_04502,FGSG_04643,FGSG_04725,FGSG_04830,FGSG_04901,FGSG_04974,FGSG_04987,FGSG_05068,FGSG_05309,FGSG_05789,FGSG_05926,FGSG_06448,FGSG_06503,FGSG_06700,FGSG_07192,FGSG_07575,FGSG_07589,FGSG_07638,FGSG_07831,FGSG_07889,FGSG_07921,FGSG_08321,FGSG_08411,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_10536,FGSG_11186,FGSG_11216,FGSG_11262,FGSG_11364,FGSG_11462,FGSG_11551,FGSG_11561,FGSG_11610,FGSG_11653,FGSG_11750,FGSG_12048,FGSG_12117,FGSG_12134,FGSG_12172,FGSG_12173,FGSG_12572,FGSG_12631,FGSG_12632,FGSG_12713,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_13110,FGSG_13625,FGSG_13828"
dark_light_vs_black_light,GO:0016788,"hydrolase activity, acting on ester bonds",MF,5,15,1054,6174,2.56,1.95,0.0972699820060059,0.2441075473514614,"FGSG_00047,FGSG_02324,FGSG_02325,FGSG_03965,FGSG_11236"
dark_light_vs_black_light,GO:0008131,primary methylamine oxidase activity,MF,3,7,1054,6174,1.2,2.51,0.1014391716301388,0.2441075473514614,"FGSG_02271,FGSG_10677,FGSG_12129"
dark_light_vs_black_light,GO:0015238,GO:0015238,MF,3,7,1054,6174,1.2,2.51,0.1014391716301388,0.2441075473514614,"FGSG_03080,FGSG_03081,FGSG_12883"
dark_light_vs_black_light,GO:0022857,transmembrane transporter activity,MF,4,11,1054,6174,1.88,2.13,0.1024227471404733,0.2441075473514614,"FGSG_03306,FGSG_05882,FGSG_07722,FGSG_07881"
dark_light_vs_black_light,GO:0004185,serine-type carboxypeptidase activity,MF,4,11,1054,6174,1.88,2.13,0.1024227471404733,0.2441075473514614,"FGSG_02314,FGSG_03769,FGSG_04097,FGSG_13015"
dark_light_vs_black_light,GO:0042626,ATPase-coupled transmembrane transporter activity,MF,12,48,1054,6174,8.19,1.46,0.1049048989763456,0.2459245992396298,"FGSG_00669,FGSG_02749,FGSG_02846,FGSG_03032,FGSG_03735,FGSG_03882,FGSG_04440,FGSG_08308,FGSG_08309,FGSG_08823,FGSG_10706,FGSG_12704"
dark_light_vs_black_light,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MF,6,20,1054,6174,3.41,1.76,0.1111744196651237,0.2564184195502047,"FGSG_00810,FGSG_04143,FGSG_10444,FGSG_10680,FGSG_11217,FGSG_13456"
dark_light_vs_black_light,GO:0003839,gamma-glutamylcyclotransferase activity,MF,2,4,1054,6174,0.68,2.93,0.1375532856798574,0.282836084607043,"FGSG_00443,FGSG_12746"
dark_light_vs_black_light,GO:0010997,anaphase-promoting complex binding,MF,2,4,1054,6174,0.68,2.93,0.1375532856798574,0.282836084607043,"FGSG_00660,FGSG_10728"
dark_light_vs_black_light,GO:0019825,oxygen binding,MF,2,4,1054,6174,0.68,2.93,0.1375532856798574,0.282836084607043,"FGSG_04458,FGSG_07925"
dark_light_vs_black_light,GO:0000104,succinate dehydrogenase activity,MF,2,4,1054,6174,0.68,2.93,0.1375532856798574,0.282836084607043,"FGSG_01981,FGSG_09373"
dark_light_vs_black_light,GO:0004069,L-aspartate:2-oxoglutarate transaminase activity,MF,2,4,1054,6174,0.68,2.93,0.1375532856798574,0.282836084607043,"FGSG_03981,FGSG_12518"
dark_light_vs_black_light,GO:0080130,L-phenylalanine:2-oxoglutarate transaminase activity,MF,2,4,1054,6174,0.68,2.93,0.1375532856798574,0.282836084607043,"FGSG_03981,FGSG_12518"
dark_light_vs_black_light,GO:0008168,methyltransferase activity,MF,26,123,1054,6174,21.0,1.24,0.1386438278057741,0.282836084607043,"FGSG_00657,FGSG_00735,FGSG_01744,FGSG_01745,FGSG_03260,FGSG_03821,FGSG_03833,FGSG_03835,FGSG_03951,FGSG_04092,FGSG_04160,FGSG_04589,FGSG_05593,FGSG_06199,FGSG_06290,FGSG_07660,FGSG_08350,FGSG_08624,FGSG_09351,FGSG_10190,FGSG_10766,FGSG_11478,FGSG_11864,FGSG_13004,FGSG_13459,FGSG_14015"
dark_light_vs_black_light,GO:0046983,protein dimerization activity,MF,7,26,1054,6174,4.44,1.58,0.1414163075905257,0.282836084607043,"FGSG_00365,FGSG_02516,FGSG_02814,FGSG_04035,FGSG_05567,FGSG_08403,FGSG_08498"
dark_light_vs_black_light,GO:0015297,antiporter activity,MF,3,8,1054,6174,1.37,2.2,0.1424069796622874,0.282836084607043,"FGSG_03080,FGSG_03081,FGSG_12883"
dark_light_vs_black_light,GO:0030976,thiamine pyrophosphate binding,MF,3,8,1054,6174,1.37,2.2,0.1424069796622874,0.282836084607043,"FGSG_03136,FGSG_06557,FGSG_09834"
dark_light_vs_black_light,GO:0016758,hexosyltransferase activity,MF,5,17,1054,6174,2.9,1.72,0.150406483079405,0.294631877813081,"FGSG_01836,FGSG_03439,FGSG_06550,FGSG_09031,FGSG_11560"
dark_light_vs_black_light,GO:0016829,lyase activity,MF,10,42,1054,6174,7.17,1.39,0.1673397624909839,0.3233727842731175,"FGSG_01221,FGSG_03069,FGSG_03481,FGSG_04969,FGSG_05048,FGSG_05335,FGSG_06117,FGSG_07916,FGSG_08137,FGSG_09521"
dark_light_vs_black_light,GO:0008483,transaminase activity,MF,6,23,1054,6174,3.93,1.53,0.1865596652032148,0.344153442565307,"FGSG_01389,FGSG_02467,FGSG_04708,FGSG_08205,FGSG_12519,FGSG_13507"
dark_light_vs_black_light,GO:0004252,serine-type endopeptidase activity,MF,10,43,1054,6174,7.34,1.36,0.1868097342291912,0.344153442565307,"FGSG_03443,FGSG_04375,FGSG_06572,FGSG_08101,FGSG_08102,FGSG_09115,FGSG_10433,FGSG_11472,FGSG_12142,FGSG_13441"
dark_light_vs_black_light,GO:0008061,chitin binding,MF,3,9,1054,6174,1.54,1.95,0.1877200595810765,0.344153442565307,"FGSG_04146,FGSG_04654,FGSG_10443"
dark_light_vs_black_light,GO:0048038,quinone binding,MF,3,9,1054,6174,1.54,1.95,0.1877200595810765,0.344153442565307,"FGSG_02271,FGSG_10677,FGSG_12129"
dark_light_vs_black_light,GO:0008239,dipeptidyl-peptidase activity,MF,2,5,1054,6174,0.85,2.34,0.2040430533624922,0.3602241559362517,"FGSG_03730,FGSG_04970"
dark_light_vs_black_light,GO:0030600,feruloyl esterase activity,MF,2,5,1054,6174,0.85,2.34,0.2040430533624922,0.3602241559362517,"FGSG_02133,FGSG_12548"
dark_light_vs_black_light,GO:0004930,G protein-coupled receptor activity,MF,2,5,1054,6174,0.85,2.34,0.2040430533624922,0.3602241559362517,"FGSG_01861,FGSG_09693"
dark_light_vs_black_light,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,MF,5,19,1054,6174,3.24,1.54,0.2129779847313564,0.3714128270315118,"FGSG_04288,FGSG_04888,FGSG_05567,FGSG_09019,FGSG_13123"
dark_light_vs_black_light,GO:0051287,NAD binding,MF,10,45,1054,6174,7.68,1.3,0.2285506449947926,0.3919983927324093,"FGSG_00138,FGSG_00810,FGSG_01392,FGSG_04143,FGSG_07191,FGSG_08498,FGSG_09483,FGSG_10347,FGSG_10680,FGSG_13456"
dark_light_vs_black_light,GO:0016787,hydrolase activity,MF,46,242,1054,6174,41.31,1.11,0.2302647901365201,0.3919983927324093,"FGSG_00165,FGSG_00294,FGSG_01235,FGSG_01571,FGSG_01603,FGSG_01810,FGSG_02189,FGSG_02218,FGSG_02616,FGSG_02997,FGSG_03080,FGSG_03081,FGSG_03143,FGSG_03304,FGSG_03590,FGSG_03650,FGSG_03703,FGSG_03767,FGSG_03808,FGSG_03816,FGSG_03890,FGSG_03989,FGSG_04512,FGSG_04657,FGSG_04677,FGSG_04902,FGSG_05040,FGSG_06381,FGSG_06465,FGSG_07302,FGSG_07319,FGSG_07911,FGSG_08829,FGSG_09061,FGSG_09100,FGSG_09154,FGSG_09179,FGSG_09181,FGSG_09722,FGSG_09980,FGSG_10670,FGSG_11006,FGSG_11555,FGSG_11562,FGSG_12489,FGSG_13975"
dark_light_vs_black_light,GO:0004571,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",MF,3,10,1054,6174,1.71,1.76,0.2360477114485819,0.3924979388040373,"FGSG_00659,FGSG_03922,FGSG_04930"
dark_light_vs_black_light,GO:0043531,ADP binding,MF,3,10,1054,6174,1.71,1.76,0.2360477114485819,0.3924979388040373,"FGSG_06989,FGSG_08959,FGSG_12745"
dark_light_vs_black_light,GO:0001077,GO:0001077,MF,5,20,1054,6174,3.41,1.46,0.2469125064201004,0.4058446944606248,"FGSG_04288,FGSG_04888,FGSG_05567,FGSG_09019,FGSG_13123"
dark_light_vs_black_light,GO:0046556,alpha-L-arabinofuranosidase activity,MF,2,6,1054,6174,1.02,1.95,0.272982132068936,0.4386117402905377,"FGSG_03813,FGSG_07542"
dark_light_vs_black_light,GO:0018580,nitronate monooxygenase activity,MF,2,6,1054,6174,1.02,1.95,0.272982132068936,0.4386117402905377,"FGSG_05919,FGSG_12180"
dark_light_vs_black_light,GO:0008677,2-dehydropantoate 2-reductase activity,MF,2,7,1054,6174,1.2,1.67,0.3415993162444551,0.5141968655048115,"FGSG_03952,FGSG_03955"
dark_light_vs_black_light,GO:0004764,shikimate 3-dehydrogenase (NADP+) activity,MF,2,7,1054,6174,1.2,1.67,0.3415993162444551,0.5141968655048115,"FGSG_03880,FGSG_12357"
dark_light_vs_black_light,GO:0045735,nutrient reservoir activity,MF,2,7,1054,6174,1.2,1.67,0.3415993162444551,0.5141968655048115,"FGSG_01830,FGSG_11269"
dark_light_vs_black_light,GO:0031418,L-ascorbic acid binding,MF,2,7,1054,6174,1.2,1.67,0.3415993162444551,0.5141968655048115,"FGSG_00590,FGSG_12741"
dark_light_vs_black_light,GO:0004061,arylformamidase activity,MF,2,7,1054,6174,1.2,1.67,0.3415993162444551,0.5141968655048115,"FGSG_04819,FGSG_13956"
dark_light_vs_black_light,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",MF,2,7,1054,6174,1.2,1.67,0.3415993162444551,0.5141968655048115,"FGSG_02379,FGSG_09012"
dark_light_vs_black_light,GO:0008236,serine-type peptidase activity,MF,4,18,1054,6174,3.07,1.3,0.3700208275841538,0.5511768577555624,"FGSG_02019,FGSG_05829,FGSG_11257,FGSG_11824"
dark_light_vs_black_light,GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",MF,6,29,1054,6174,4.95,1.21,0.373934522187262,0.5512642955956543,"FGSG_02228,FGSG_03425,FGSG_03426,FGSG_04236,FGSG_08078,FGSG_09337"
dark_light_vs_black_light,GO:0051536,iron-sulfur cluster binding,MF,3,13,1054,6174,2.22,1.35,0.3875205797661616,0.5541544290656111,"FGSG_01433,FGSG_03026,FGSG_08425"
dark_light_vs_black_light,GO:0008422,beta-glucosidase activity,MF,3,13,1054,6174,2.22,1.35,0.3875205797661616,0.5541544290656111,"FGSG_03139,FGSG_04913,FGSG_06605"
dark_light_vs_black_light,GO:0102483,obsolete scopolin beta-glucosidase activity,MF,3,13,1054,6174,2.22,1.35,0.3875205797661616,0.5541544290656111,"FGSG_03139,FGSG_04913,FGSG_06605"
dark_light_vs_black_light,GO:0010181,FMN binding,MF,10,52,1054,6174,8.88,1.13,0.3942637227789846,0.558214973835592,"FGSG_01433,FGSG_03262,FGSG_03439,FGSG_03710,FGSG_03984,FGSG_05328,FGSG_07596,FGSG_07842,FGSG_08077,FGSG_09477"
dark_light_vs_black_light,GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,MF,2,8,1054,6174,1.37,1.46,0.4079967617718443,0.571995460131115,"FGSG_04245,FGSG_08188"
dark_light_vs_black_light,GO:0016757,glycosyltransferase activity,MF,7,37,1054,6174,6.32,1.11,0.4489717773306408,0.6233297491095304,"FGSG_02681,FGSG_03118,FGSG_04233,FGSG_05680,FGSG_09098,FGSG_12321,FGSG_13169"
dark_light_vs_black_light,GO:0030151,molybdenum ion binding,MF,2,9,1054,6174,1.54,1.3,0.4709329623977778,0.6310524962632965,"FGSG_01947,FGSG_07500"
dark_light_vs_black_light,GO:0004806,triacylglycerol lipase activity,MF,2,9,1054,6174,1.54,1.3,0.4709329623977778,0.6310524962632965,"FGSG_05906,FGSG_07555"
dark_light_vs_black_light,GO:0004180,carboxypeptidase activity,MF,2,9,1054,6174,1.54,1.3,0.4709329623977778,0.6310524962632965,"FGSG_03114,FGSG_03664"
dark_light_vs_black_light,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MF,6,32,1054,6174,5.46,1.1,0.4721861335676414,0.6310524962632965,"FGSG_01698,FGSG_04146,FGSG_05805,FGSG_07205,FGSG_08114,FGSG_10992"
dark_light_vs_black_light,GO:0016846,carbon-sulfur lyase activity,MF,3,15,1054,6174,2.56,1.17,0.4850405002127917,0.642229551207678,"FGSG_04616,FGSG_07275,FGSG_10177"
dark_light_vs_black_light,GO:0008484,sulfuric ester hydrolase activity,MF,2,10,1054,6174,1.71,1.17,0.5296542751350766,0.6902132257690263,"FGSG_08053,FGSG_11653"
dark_light_vs_black_light,GO:0003993,acid phosphatase activity,MF,3,16,1054,6174,2.73,1.1,0.5309332505915587,0.6902132257690263,"FGSG_02883,FGSG_03402,FGSG_04504"
dark_light_vs_black_light,GO:0051537,"2 iron, 2 sulfur cluster binding",MF,4,23,1054,6174,3.93,1.02,0.5697264933760136,0.7339719689438733,"FGSG_02908,FGSG_05251,FGSG_08402,FGSG_12563"
dark_light_vs_black_light,GO:0008237,metallopeptidase activity,MF,3,18,1054,6174,3.07,0.98,0.6153124839372961,0.7856221893127977,"FGSG_03275,FGSG_03481,FGSG_07916"
dark_light_vs_black_light,GO:0003677,DNA binding,MF,72,438,1054,6174,74.77,0.96,0.6631438291494995,0.8391997129944995,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00324,FGSG_00365,FGSG_00404,FGSG_00713,FGSG_01724,FGSG_01795,FGSG_01808,FGSG_01915,FGSG_02368,FGSG_02516,FGSG_02538,FGSG_02825,FGSG_03225,FGSG_03272,FGSG_03633,FGSG_03650,FGSG_03727,FGSG_03873,FGSG_04643,FGSG_04725,FGSG_04727,FGSG_04830,FGSG_04901,FGSG_04974,FGSG_04987,FGSG_05309,FGSG_05827,FGSG_05926,FGSG_05949,FGSG_06380,FGSG_06448,FGSG_06503,FGSG_06833,FGSG_07013,FGSG_07192,FGSG_07575,FGSG_07638,FGSG_07889,FGSG_07978,FGSG_09064,FGSG_09111,FGSG_09123,FGSG_09178,FGSG_09318,FGSG_09333,FGSG_09368,FGSG_09802,FGSG_10536,FGSG_11216,FGSG_11364,FGSG_11462,FGSG_11520,FGSG_11551,FGSG_11552,FGSG_11653,FGSG_11750,FGSG_12117,FGSG_12631,FGSG_12713,FGSG_12714,FGSG_12741,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_13004,FGSG_13507,FGSG_13625,FGSG_13828"
dark_light_vs_black_light,GO:0004190,aspartic-type endopeptidase activity,MF,3,21,1054,6174,3.59,0.84,0.7213690435292671,0.902046385759574,"FGSG_02918,FGSG_03432,FGSG_03975"
dark_light_vs_black_light,GO:0000287,magnesium ion binding,MF,8,54,1054,6174,9.22,0.87,0.7254219186178392,0.902046385759574,"FGSG_01392,FGSG_03136,FGSG_06557,FGSG_07673,FGSG_09610,FGSG_09834,FGSG_10347,FGSG_13507"
dark_light_vs_black_light,GO:0004004,GO:0004004,MF,2,15,1054,6174,2.56,0.78,0.7537224865082541,0.9291578928506926,"FGSG_04350,FGSG_07296"
dark_light_vs_black_light,GO:0008081,phosphoric diester hydrolase activity,MF,2,16,1054,6174,2.73,0.73,0.785549520210639,0.9601160802574475,"FGSG_02289,FGSG_12883"
dark_light_vs_black_light,GO:0016853,isomerase activity,MF,3,24,1054,6174,4.1,0.73,0.8031621486370799,0.9733236208059528,"FGSG_01797,FGSG_01829,FGSG_02852"
dark_light_vs_black_light,GO:0046872,metal ion binding,MF,50,326,1054,6174,55.65,0.9,0.823520642805515,0.989608839673854,"FGSG_00048,FGSG_00426,FGSG_00665,FGSG_01319,FGSG_02137,FGSG_02550,FGSG_02551,FGSG_02881,FGSG_03531,FGSG_03547,FGSG_03881,FGSG_04245,FGSG_04288,FGSG_04504,FGSG_04510,FGSG_04512,FGSG_04852,FGSG_05251,FGSG_05328,FGSG_06784,FGSG_07191,FGSG_07577,FGSG_08081,FGSG_08138,FGSG_08402,FGSG_08617,FGSG_09104,FGSG_09343,FGSG_09410,FGSG_09515,FGSG_09522,FGSG_09883,FGSG_09896,FGSG_10097,FGSG_10173,FGSG_10470,FGSG_10881,FGSG_10967,FGSG_11032,FGSG_11061,FGSG_11420,FGSG_11517,FGSG_11721,FGSG_12563,FGSG_12864,FGSG_12973,FGSG_13123,FGSG_13157,FGSG_13314,FGSG_13964"
dark_light_vs_black_light,GO:0004177,aminopeptidase activity,MF,3,27,1054,6174,4.61,0.65,0.86377063864903,0.9999999999637428,"FGSG_11073,FGSG_11824,FGSG_12067"
dark_light_vs_black_light,GO:0015035,protein-disulfide reductase activity,MF,2,20,1054,6174,3.41,0.59,0.8793187243465656,0.9999999999637428,"FGSG_10155,FGSG_10417"
dark_light_vs_black_light,GO:0016874,ligase activity,MF,10,79,1054,6174,13.49,0.74,0.8884019554074064,0.9999999999637428,"FGSG_01379,FGSG_02873,FGSG_03218,FGSG_03589,FGSG_04333,FGSG_06272,FGSG_08448,FGSG_09424,FGSG_12281,FGSG_13860"
dark_light_vs_black_light,GO:0005509,calcium ion binding,MF,5,47,1054,6174,8.02,0.62,0.9225102978734808,0.9999999999637428,"FGSG_00659,FGSG_02893,FGSG_03922,FGSG_04930,FGSG_11939"
dark_light_vs_black_light,GO:0005096,GTPase activator activity,MF,2,23,1054,6174,3.93,0.51,0.9229870873514469,0.9999999999637428,"FGSG_08638,FGSG_11890"
dark_light_vs_black_light,GO:0032266,phosphatidylinositol-3-phosphate binding,MF,2,23,1054,6174,3.93,0.51,0.9229870873514469,0.9999999999637428,"FGSG_08638,FGSG_11890"
dark_light_vs_black_light,GO:0004842,ubiquitin-protein transferase activity,MF,5,49,1054,6174,8.37,0.6,0.9381861079960256,0.9999999999637428,"FGSG_06272,FGSG_06833,FGSG_07078,FGSG_08639,FGSG_09343"
dark_light_vs_black_light,GO:0016887,ATP hydrolysis activity,MF,5,49,1054,6174,8.37,0.6,0.9381861079960256,0.9999999999637428,"FGSG_01015,FGSG_06246,FGSG_07258,FGSG_09706,FGSG_10174"
dark_light_vs_black_light,GO:0043565,sequence-specific DNA binding,MF,6,58,1054,6174,9.9,0.61,0.9466972780258652,0.9999999999637428,"FGSG_02939,FGSG_06307,FGSG_07834,FGSG_11657,FGSG_12472,FGSG_13146"
dark_light_vs_black_light,GO:0051082,obsolete unfolded protein binding,MF,5,51,1054,6174,8.71,0.57,0.950953028053136,0.9999999999637428,"FGSG_00838,FGSG_05133,FGSG_06154,FGSG_06246,FGSG_12745"
dark_light_vs_black_light,GO:0009055,electron transfer activity,MF,2,26,1054,6174,4.44,0.45,0.9514385120376287,0.9999999999637428,"FGSG_01981,FGSG_10881"
dark_light_vs_black_light,GO:0003700,DNA-binding transcription factor activity,MF,5,54,1054,6174,9.22,0.54,0.9656544726559622,0.9999999999637428,"FGSG_02939,FGSG_07834,FGSG_11657,FGSG_12472,FGSG_13146"
dark_light_vs_black_light,GO:0004672,protein kinase activity,MF,4,48,1054,6174,8.19,0.49,0.974168515125919,0.9999999999637428,"FGSG_01751,FGSG_07742,FGSG_07816,FGSG_09479"
dark_light_vs_black_light,GO:0016301,kinase activity,MF,6,79,1054,6174,13.49,0.44,0.995700312015872,0.9999999999637428,"FGSG_04455,FGSG_06089,FGSG_08601,FGSG_09450,FGSG_12199,FGSG_13709"
dark_light_vs_black_light,GO:0004386,helicase activity,MF,2,48,1054,6174,8.19,0.24,0.9986767244397224,0.9999999999637428,"FGSG_02800,FGSG_10471"
dark_light_vs_black_light,GO:0003682,chromatin binding,MF,2,50,1054,6174,8.54,0.23,0.999058242722476,0.9999999999637428,"FGSG_06833,FGSG_10766"
dark_light_vs_black_light,GO:0004674,protein serine/threonine kinase activity,MF,3,67,1054,6174,11.44,0.26,0.999631645398198,0.9999999999637428,"FGSG_08729,FGSG_10884,FGSG_13318"
dark_light_vs_black_light,GO:0000166,nucleotide binding,MF,8,117,1054,6174,19.97,0.4,0.9996953935577876,0.9999999999637428,"FGSG_00760,FGSG_01159,FGSG_05031,FGSG_08188,FGSG_08365,FGSG_11921,FGSG_12376,FGSG_12594"
dark_light_vs_black_light,GO:0003676,nucleic acid binding,MF,16,185,1054,6174,31.58,0.51,0.9997141059786644,0.9999999999637428,"FGSG_00357,FGSG_00760,FGSG_03108,FGSG_05251,FGSG_05381,FGSG_08365,FGSG_08617,FGSG_09410,FGSG_10470,FGSG_12376,FGSG_12600,FGSG_12864,FGSG_12973,FGSG_13314,FGSG_13431,FGSG_13964"
dark_light_vs_black_light,GO:0005525,GTP binding,MF,8,120,1054,6174,20.49,0.39,0.9997952971087884,0.9999999999637428,"FGSG_00171,FGSG_03595,FGSG_05660,FGSG_05908,FGSG_08773,FGSG_12430,FGSG_12431,FGSG_12458"
dark_light_vs_black_light,GO:0003924,GTPase activity,MF,2,69,1054,6174,11.78,0.17,0.9999650318818863,0.9999999999637428,"FGSG_05660,FGSG_05908"
