gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_004366,,97.5477638915415,0.488973600412811,0.171847463805282,2.8453931736046,0.0044356634950429,0.0113502867627908
FGRAM000v1_011523,,11959.483016027,0.217715312114266,0.076569164379154,2.84338106442153,0.0044637665868145,0.0114191843562929
FGRAM000v1_000610,,1705.86800507877,-0.206906339046748,0.0727709634892234,-2.84325408275498,0.0044655455379807,0.0114207210817011
FGRAM000v1_001750,,295.972082399811,0.372663549626757,0.131172666636784,2.84101527537485,0.0044970158284793,0.0114981731536403
FGRAM000v1_002943,,1067.62502168454,-0.463328644649693,0.163157576493232,-2.83976174817056,0.0045147239305902,0.0115343223666872
FGRAM000v1_005253,,6.32987862963094,-1.74786542640094,0.615492718532503,-2.83978246008874,0.0045144308286648,0.0115343223666872
FGRAM000v1_011302,,68.2866072698439,-0.622300278860623,0.219135762344751,-2.83979334181703,0.0045142768442577,0.0115343223666872
FGRAM000v1_004146,,1084.56016397285,0.208490069553759,0.0734267504417208,2.8394293401182,0.0045194303176747,0.0115433038390569
FGRAM000v1_000992,,372.337070098145,-0.285873975523805,0.100691315121553,-2.83911254092474,0.0045239198433416,0.0115517268286383
FGRAM000v1_009357,,293.04064940203,0.369453378079105,0.130200941851437,2.83756302239857,0.0045459371366763,0.0116048903518051
FGRAM000v1_011135,,272.772077327978,-0.313051887002774,0.110372079739869,-2.83633222949674,0.0045634947392705,0.0116466441568588
FGRAM000v1_002098,,185.325118929658,-0.351082427566246,0.123793147437443,-2.83604088621836,0.0045676598122581,0.0116511385684785
FGRAM000v1_008569,,1047.68287132913,0.213175448791561,0.0751660960738898,2.83605854136692,0.0045674073144974,0.0116511385684785
FGRAM000v1_012617,,531.251764864585,-0.321529526496068,0.113448831922921,-2.83413695007914,0.0045949635552274,0.0117177010630939
FGRAM000v1_006698,,3361.87212341765,-0.152440631743441,0.0537910922441584,-2.83393821139588,0.0045978221065524,0.0117219068066315
FGRAM000v1_011693,,1555.14062451294,0.304761024891702,0.107557170130863,2.83347939073615,0.0046044276904642,0.0117356606898947
FGRAM000v1_001352,,907.060324823559,0.454663086667929,0.160467358893441,2.83336804321588,0.0046060320422363,0.0117366636659824
FGRAM000v1_011840,FGSG_07613,7.86326428260196,-2.19232334258763,0.773836729507346,-2.83305671466815,0.0046105205094325,0.011745013218904
FGRAM000v1_005943,FGSG_04094,284.217519357925,0.3654323207447,0.128993024900863,2.83296186770992,0.0046118887182537,0.0117454118092574
FGRAM000v1_000692,,153.034414038788,0.408290462568242,0.144143466650991,2.83252839725868,0.0046181464003238,0.0117582592745834
FGRAM000v1_011495,,558.176861861273,0.225874903420845,0.0797886888932591,2.83091383696026,0.004641522289281,0.0118146732011558
FGRAM000v1_009220,,381.725030921429,-0.297899777738051,0.105275273704025,-2.82972218695512,0.0046588438710032,0.0118556507329049
FGRAM000v1_006757,,71.4549657166582,0.585339835520392,0.206910591654438,2.82895056671613,0.0046700911829842,0.0118811532379702
FGRAM000v1_003336,,544.80852077322,0.255477578379952,0.0903343731150709,2.82813252110043,0.0046820420437898,0.0119084317844279
FGRAM000v1_004322,,553.469180620648,0.314203699559926,0.111119325030914,2.82762426312896,0.0046894811429351,0.0119242236931979
FGRAM000v1_012523,,840.360657095688,-0.206282831568216,0.0729627967425312,-2.82723306640972,0.0046952141650793,0.0119356703126446
FGRAM000v1_008737,,35.671587173613,-0.845450858432348,0.299254337711122,-2.82519165770116,0.0047252342632049,0.012008834743903
FGRAM000v1_001904,,6.23963523206164,-1.95716341157982,0.69286051507517,-2.82475818580524,0.004731631038551,0.0120219396216712
FGRAM000v1_007533,,33.1195243323147,-0.746299841700692,0.264226643986627,-2.82446853368226,0.0047359098230886,0.0120296577345907
FGRAM000v1_001094,,79.1402225361129,-0.525428708394838,0.186054400921228,-2.82405955351357,0.0047419573031685,0.0120418632799613
FGRAM000v1_003331,,139.094656187354,0.428722197738686,0.151870499613375,2.82294585735944,0.0047584606776665,0.012080607477376
FGRAM000v1_004699,FGSG_13361,24.9189078687712,0.930370815408697,0.329590631544296,2.82280722315876,0.0047605186711822,0.0120826675778397
FGRAM000v1_012398,FGSG_09743,22.0993333482516,-0.992233889092639,0.351582900508996,-2.82219040703104,0.0047696849366372,0.0121027633745614
FGRAM000v1_001063,,43.9645642208841,-0.668447910754299,0.236872885776907,-2.82196887398865,0.0047729809500019,0.0121079571704709
FGRAM000v1_008068,,400.012835739702,0.295973475469965,0.104906041056162,2.82131965414189,0.0047826520494463,0.0121293161473792
FGRAM000v1_001710,,111.506466777801,0.433649975236886,0.153748607004258,2.82051319804723,0.0047946901125015,0.0121534862082838
FGRAM000v1_006717,,40.818097792033,0.722601290266352,0.256192743505549,2.82053769509167,0.0047943240388655,0.0121534862082838
FGRAM000v1_000376,,320.43770789577,-0.28278483083956,0.10030477366388,-2.81925595871607,0.0048135117695343,0.0121980051195023
FGRAM000v1_000869,,75.497311756248,-0.568869257508454,0.201823021273979,-2.81865395690516,0.0048225477612214,0.012217709213152
FGRAM000v1_000966,,761.743328569095,-0.327773775074934,0.116403655089425,-2.81583748227776,0.0048650270004399,0.0123221078430271
FGRAM000v1_007437,,91.4905570790471,-0.533375207260467,0.189548869676756,-2.8139192186693,0.0048941525368765,0.0123926385945519
FGRAM000v1_009391,,645.653008365284,0.216874601035017,0.0770857821190758,2.81341896097009,0.0049017739759758,0.0124086955207976
FGRAM000v1_006104,,4.33843213368072,-2.50263102682037,0.889879207624507,-2.81232666790927,0.0049184524139663,0.0124476656001504
FGRAM000v1_008038,,60.961979909245,-0.571308203187713,0.203201393853092,-2.81153683227562,0.0049305445292221,0.0124750112560036
FGRAM000v1_003569,,2638.89912294745,0.194344946838019,0.0691343082537222,2.81112159428536,0.0049369124598243,0.0124878633802394
FGRAM000v1_004742,,396.18998712387,0.269549912897593,0.0958956221853432,2.81086776179018,0.0049408088000449,0.0124911997127896
FGRAM000v1_011123,,136.583996054587,-0.427896578501924,0.152226712974833,-2.81091649514015,0.0049400605252764,0.0124911997127896
FGRAM000v1_008980,FGSG_05929,636.981337736489,0.268527400489441,0.0956205282573503,2.80826100193396,0.0049809839195392,0.0125894855624756
FGRAM000v1_009169,,7.90792107840562,-1.94905868937995,0.694390960244845,-2.80686068939133,0.005002687147296,0.0126410444522265
FGRAM000v1_012576,,3686.83662224374,-0.206423380234459,0.0735481969549803,-2.80664093452641,0.0050061008456871,0.0126463735984481
FGRAM000v1_012663,,26.107151930111,-0.928817493633492,0.330971278830729,-2.80633865547145,0.0050107999259584,0.0126549462434381
FGRAM000v1_009481,,45.7154881737849,-0.638595931265612,0.227591810817949,-2.80588272913047,0.0050178950753174,0.0126695642003261
FGRAM000v1_006517,,8.64793241812449,-1.68660459336848,0.60113512401103,-2.8056996272564,0.0050207470718192,0.0126734638976938
FGRAM000v1_003544,,184.105375243178,0.359780777511531,0.128245176349121,2.80541372201088,0.0050252032656033,0.0126793169694998
FGRAM000v1_010090,,34.5893893788463,0.878662748118647,0.313215348143518,2.8052991442681,0.0050269901076847,0.0126793169694998
FGRAM000v1_012280,,945.129982714783,-0.215561224989669,0.0768385345872599,-2.80537917787685,0.0050257419215557,0.0126793169694998
FGRAM000v1_006010,,434.160442492345,-0.305501085849126,0.10892838501753,-2.80460493194644,0.0050378286516878,0.0127033488867874
FGRAM000v1_013293,,384.615369994038,0.275091640274216,0.098093091583334,2.80439362073235,0.0050411319866729,0.0127083725219301
FGRAM000v1_005832,,274.850658374717,0.314507144809891,0.112154774364702,2.80422431047996,0.005043780152112,0.012708438007388
FGRAM000v1_011698,,32.3027138486181,-0.812447813549843,0.289719280744635,-2.80425869987559,0.0050432421691087,0.012708438007388
FGRAM000v1_004610,,274.484875623715,-0.310858011490239,0.110865270026698,-2.80392598525561,0.0050484492888581,0.0127168968183216
FGRAM000v1_000721,FGSG_00628,275.127681091644,-0.313295034699111,0.111742823749062,-2.80371503231982,0.0050517533058312,0.0127219134303513
FGRAM000v1_009270,,230.352782549619,0.338456936138278,0.120770621324615,2.80247739413837,0.0050711770267067,0.0127675114077581
FGRAM000v1_010067,,652.6426407129,-0.22259955748146,0.0794422492894506,-2.80202989558378,0.0050782167528352,0.0127819150831556
FGRAM000v1_011609,,229.552151745842,0.338166771659159,0.12069123815115,2.80191650064646,0.0050800020028958,0.0127830891521468
FGRAM000v1_000064,,7128.50435209394,1.42461960219367,0.508460463795996,2.80182964779196,0.005081369767384,0.0127832123423965
FGRAM000v1_004636,,263.267860804045,0.334990201794135,0.119567691605915,2.80167825685079,0.005083754677782,0.0127858936408255
FGRAM000v1_008105,,159.634585857975,0.400165334015181,0.142874032651955,2.80082620044745,0.005097196280206,0.0128163744601913
FGRAM000v1_009979,,387.61564736736,-0.256631283953914,0.0916312633874749,-2.80069568471096,0.0050992580640033,0.0128182335099545
FGRAM000v1_001858,,3221.91468847614,-0.296996393949347,0.106093103309795,-2.79939397268934,0.0051198627644272,0.0128666916711415
FGRAM000v1_007859,FGSG_04928,325.943193627851,-0.75622488956176,0.270215722895202,-2.798596919007,0.0051325163814803,0.0128951480781982
FGRAM000v1_012643,,4589.32584466992,-0.280467789715797,0.100226864307042,-2.79832948636,0.005136768333886,0.0129024865147338
FGRAM000v1_008425,,61.5284919634987,0.612324214336775,0.219057594288635,2.79526585839322,0.0051857050427771,0.0130220308237406
FGRAM000v1_012341,,41.4740930760832,0.725347631993115,0.259518514148502,2.79497451028891,0.005190380743487,0.0130303964119709
FGRAM000v1_009047,,359.610334561371,0.284655020684523,0.101853001999377,2.79476318907383,0.0051937745156622,0.0130355402331211
FGRAM000v1_004232,,302.149331473883,-0.27152830683708,0.0971673302268446,-2.79444033507123,0.005198963351635,0.0130451855468286
FGRAM000v1_000537,FGSG_00453,7.36964576380486,-1.57741515331867,0.564651595924731,-2.79360788972062,0.0052123638386185,0.0130686608090351
FGRAM000v1_004911,,190.825080769496,0.3628858630651,0.129897611604409,2.79362998736446,0.0052120077137125,0.0130686608090351
FGRAM000v1_006288,,13.4228776024909,-1.25633500947671,0.449701646682037,-2.79370782550192,0.0052107534519287,0.0130686608090351
FGRAM000v1_001210,FGSG_01068,7697.59583434914,0.240906810296314,0.0862772546394325,2.79224010201884,0.0052344499032835,0.0131206420771986
FGRAM000v1_012441,,192.892302911249,0.448031127624127,0.160466209211519,2.79205902492252,0.0052373801363107,0.0131245929837798
FGRAM000v1_008167,,10.7251516654785,1.48146382513778,0.530697536175422,2.79154080083779,0.0052457743539398,0.0131422307605943
FGRAM000v1_009786,,6.29490737812802,-1.94911222822805,0.698810839648489,-2.78918430802887,0.0052840984301239,0.0132348232773104
FGRAM000v1_004068,,8.37625965589338,-1.62145509126143,0.581477303462947,-2.78850968318964,0.0052951164459569,0.0132589934669751
FGRAM000v1_011513,,196.415977420881,0.377764050579237,0.135512604637667,2.78766725493396,0.0053089041708265,0.0132900847437557
FGRAM000v1_003038,,403.054743477327,-0.294503839193584,0.105855790025834,-2.78212310466638,0.0054004550947711,0.0135157787848222
FGRAM000v1_013245,,684.210553756524,-0.252971267940742,0.090943676842234,-2.78162569102619,0.0054087382013448,0.0135330148130191
FGRAM000v1_010363,,7.61540585240221,-1.5680973418518,0.563810533059848,-2.78124875273543,0.005415022747739,0.0135452427080864
FGRAM000v1_011092,,155.866391255526,-0.392815397345778,0.141278015217283,-2.78044249660243,0.0054284872816459,0.013575419819658
FGRAM000v1_009233,,589.698247720953,0.207358733761814,0.0745826813118208,2.78025313805592,0.0054316539623858,0.0135798354029936
FGRAM000v1_011528,,736.040335367049,0.233629554251497,0.0840475815178338,2.77972964875764,0.0054404170581297,0.0135982368603538
FGRAM000v1_007740,,46.1347664575459,-0.632226066013802,0.227451693958091,-2.77960588031625,0.0054424907792223,0.0135999131536483
FGRAM000v1_008642,,1111.66073702325,-0.494626361102133,0.177962358107187,-2.77938754219147,0.0054461507405057,0.013602045639712
FGRAM000v1_009841,,15.3135129979321,1.28193202017563,0.461214943270534,2.77946766226889,0.0054448074445959,0.013602045639712
FGRAM000v1_000841,,217.340231252455,0.323955975783672,0.116571125525777,2.77904133053975,0.0054519587768637,0.0136095380953233
FGRAM000v1_002278,,44.6115047896682,-0.699782136326362,0.251802987063494,-2.77908592144662,0.0054512104075698,0.0136095380953233
FGRAM000v1_004582,,275.241152197753,0.291022593970316,0.104752231094856,2.77819948013124,0.0054661049693226,0.0136413376590228
FGRAM000v1_003574,,329.251869951958,-0.309263033205561,0.111338980529075,-2.77767078282884,0.0054750059636184,0.0136599115805048
FGRAM000v1_011134,,12.8691118993805,1.27793050882668,0.460086074452794,2.77759006365623,0.0054763660788034,0.0136599115805048
FGRAM000v1_002745,,54.9926520586171,-0.687786528505247,0.247671303924371,-2.77701339479874,0.0054860918043273,0.0136806503368524
FGRAM000v1_000796,,108.430362062276,-0.517494742883714,0.186446823674984,-2.77556212910238,0.0055106369405189,0.0137383240392103
FGRAM000v1_000543,,219.612513433552,0.361857077021464,0.130406318246902,2.77484313556304,0.0055228338956175,0.0137651912960198
FGRAM000v1_004465,,163.387860693408,0.356908028770281,0.128642906921456,2.77440892243047,0.005530211650693,0.0137800363830764
FGRAM000v1_002148,,241.92658349356,-0.317449397430906,0.114439027312655,-2.77396098940629,0.0055378318409702,0.0137925926096936
FGRAM000v1_003664,,1228.03066598018,-0.309855154879999,0.111701964607957,-2.77394543567343,0.0055380966096077,0.0137925926096936
FGRAM000v1_000635,FGSG_00546,389.214194597305,-0.337482072687963,0.121667454996782,-2.77380728229164,0.0055404488733413,0.0137949064806828
FGRAM000v1_001098,,28.1161054905376,-0.795844955368337,0.286983081173909,-2.7731424170126,0.0055517817941042,0.0138195739420269
FGRAM000v1_006571,,5.22414423752674,-1.96360438589023,0.708236760470887,-2.77252536931955,0.005562318354726,0.0138422469351372
FGRAM000v1_012559,,1042.28663354511,0.182807007728213,0.0659485435562108,2.77196429019542,0.005571914869362,0.0138625695145602
FGRAM000v1_001616,,396.875096950547,0.278392637632743,0.100444443665593,2.7716081395163,0.0055780141032399,0.0138741828849639
FGRAM000v1_000907,,45.2968499465927,0.651722979087412,0.235199273659712,2.77093959069928,0.0055894795602017,0.0138991342680952
FGRAM000v1_012299,,2880.10643143731,0.151200907979901,0.0545839466782361,2.7700618438459,0.0056045649992874,0.0139330722077695
FGRAM000v1_000573,,15.1860387151828,1.18085114309501,0.426438428197735,2.76910115274006,0.0056211180595259,0.0139706403464064
FGRAM000v1_003131,,3121.14402254898,0.191511229183006,0.0691772157415834,2.76841481880985,0.0056329708423123,0.0139965102216185
FGRAM000v1_009707,FGSG_11101,6.58980681359352,1.71603958327408,0.619978850715193,2.76790019739303,0.0056418729871743,0.014015037125751
FGRAM000v1_011188,,955.338899309265,-0.214522530066147,0.0775363208203671,-2.76673599928921,0.0056620586400977,0.0140615768379369
FGRAM000v1_012716,FGSG_09457,1862.41406469937,-0.159760397668578,0.0577634644071428,-2.76576897366327,0.0056788750887295,0.0140997275192252
FGRAM000v1_001212,,1156.89988800206,0.211284371860246,0.0763963152062241,2.7656356368747,0.0056811973286525,0.0141018811028499
FGRAM000v1_006405,,103.551305994935,-0.478365611243641,0.172999729468848,-2.76512346413686,0.0056901254735724,0.0141204265784275
FGRAM000v1_012568,,102.531804533862,-0.477762058476083,0.172813924839231,-2.7646039456632,0.0056991945954119,0.0141393123146475
FGRAM000v1_012672,,3654.12727434005,0.271425874058051,0.0982237218989647,2.76334340432799,0.0057212538095137,0.0141904076703215
FGRAM000v1_010193,,8.14846768927378,-1.82175672577483,0.65946312119663,-2.76248461395257,0.0057363265342133,0.0142241527490739
FGRAM000v1_004311,,10.4123217456184,-1.4653095944539,0.53047505962299,-2.76225916350394,0.0057402893698163,0.0142303388392914
FGRAM000v1_011299,,185.587502752197,0.3517130585373,0.127360967746895,2.76154511668176,0.0057528567629092,0.0142578472520786
FGRAM000v1_000916,,256.916087304636,0.34052611221568,0.123321078094235,2.76129691272621,0.005757231018977,0.0142650409680328
FGRAM000v1_009145,,142.193509143559,0.405183626751494,0.146764367976871,2.76077655862183,0.0057664112864803,0.0142841361103638
FGRAM000v1_004933,,233.459476258897,-0.345911301187152,0.125334922656359,-2.75989559698031,0.0057819836117165,0.0143190513920205
FGRAM000v1_011074,,543.039662873647,0.245145458871551,0.0888350322823012,2.75955839237526,0.0057879542391456,0.0143301763576089
FGRAM000v1_001492,,82.2747031056113,0.508467980410602,0.184370563253731,2.75785880043577,0.0058181323347071,0.0144012146885383
FGRAM000v1_011598,,212.584901628867,-0.376410248243139,0.136497056134101,-2.75764370971734,0.0058219615984594,0.0144070139836271
FGRAM000v1_003092,,45.9832176103537,-0.661810070630596,0.24013841980546,-2.75595246760905,0.0058521500694549,0.0144780221090421
FGRAM000v1_012759,,181.956687359717,-0.330288592606285,0.119865168406332,-2.75550100999013,0.0058602323596717,0.0144943180051795
FGRAM000v1_010698,,2458.48925559207,-0.240458317731791,0.0872950183480755,-2.75454799462898,0.005877326913357,0.0145328902477474
FGRAM000v1_011202,,939.696759792013,0.272525979809414,0.0989463603316353,2.75427998458961,0.005882142389338,0.0145410880336275
FGRAM000v1_004552,,100.778247077768,0.500900707984595,0.181893729164717,2.75380965734666,0.0058906016009916,0.0145582869246332
FGRAM000v1_009324,,952.093366459866,0.421124379355966,0.152944055229985,2.7534537300107,0.0058970105258457,0.0145704111718132
FGRAM000v1_009863,,316.347712765088,-0.279838968262402,0.101639244962069,-2.75325705505619,0.0059005546040107,0.0145754525424762
FGRAM000v1_007405,,6.33716129245764,-1.69835338778279,0.616871554715119,-2.75317183099343,0.005902090935747,0.0145755331057823
FGRAM000v1_001719,FGSG_01529,6.43348177929025,2.00798799729696,0.729372842832193,2.75303367410807,0.0059045822519324,0.0145779714131384
FGRAM000v1_010707,,9.93760954421793,-1.7659914679453,0.641592044086674,-2.75251459899139,0.0059139509543495,0.0145973839064197
FGRAM000v1_004446,,10.9293932390865,1.50142820412378,0.545584391579399,2.75196326598959,0.0059239165442132,0.0146182594356057
FGRAM000v1_001979,FGSG_01747,407.404815608459,-0.287896481787031,0.10465210137489,-2.75098615321364,0.0059416154788223,0.0146544729863169
FGRAM000v1_009075,,56.2220214492196,0.592672911149033,0.215434363302714,2.7510602397086,0.0059402718452079,0.0146544729863169
FGRAM000v1_012241,,1483.37315389392,0.17410549082749,0.0632979942676999,2.75056884253177,0.005949188948123,0.0146694196067556
FGRAM000v1_000969,,2019.59652625347,-0.160081681890469,0.0582029591949245,-2.75040451730895,0.0059521735539791,0.0146730463526755
FGRAM000v1_004550,,348.430564910004,0.27245337037652,0.0990821477168962,2.74977255393162,0.0059636643540905,0.0146976350328502
FGRAM000v1_008049,,188.842644824129,0.341636576764227,0.124256741916382,2.74944096791246,0.0059697014752445,0.0147087738687202
FGRAM000v1_003613,,373.763253841532,-0.30228115037848,0.109966192781834,-2.74885528662601,0.0059803783139684,0.0147313359586522
FGRAM000v1_001977,,10.3063817839022,-1.89670745241971,0.690409859200569,-2.74721953509749,0.0060102888920622,0.0148012525992784
