contrast,gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,padj,direction
low_light_vs_black_light,FGRAM000v1_010331,,6.57982513448941,3.14028976254463,0.892646133970529,0.0008921346413605,up_in_first
low_light_vs_black_light,FGRAM000v1_009219,,15.8301561336057,1.68260166606387,0.478995237022251,0.0009083719909687,up_in_first
low_light_vs_black_light,FGRAM000v1_010003,FGSG_10842,22.4369842588174,-1.20333659633435,0.342581950206038,0.0009089398187435,down_in_first
low_light_vs_black_light,FGRAM000v1_003879,,12.5835520056404,1.69160494057852,0.481847947313827,0.000915038714015,up_in_first
low_light_vs_black_light,FGRAM000v1_004032,,13.2625413023198,1.66961110302047,0.475578816132577,0.000915038714015,up_in_first
low_light_vs_black_light,FGRAM000v1_005385,,4.8679290682795,-4.11076274346861,1.17106239500407,0.0009161413050928,down_in_first
low_light_vs_black_light,FGRAM000v1_013197,,6.47030857400721,3.01454382403774,0.85902606766733,0.0009194933313994,up_in_first
low_light_vs_black_light,FGRAM000v1_006401,,21.7539216610142,1.29674229541279,0.369550799084881,0.0009202976614562,up_in_first
low_light_vs_black_light,FGRAM000v1_004992,,4.91607951562557,3.97744065302656,1.13377640962753,0.0009226036414814,up_in_first
low_light_vs_black_light,FGRAM000v1_012537,FGSG_09621,18.0553617874092,-1.52187208814971,0.434916232466776,0.0009525664236611,down_in_first
low_light_vs_black_light,FGRAM000v1_004913,,6.27361580145587,-2.94115703883103,0.841380938111415,0.0009646957538458,down_in_first
low_light_vs_black_light,FGRAM000v1_004783,FGSG_08379,4.53797033242666,4.03980789105686,1.15572298045527,0.0009650334459781,up_in_first
low_light_vs_black_light,FGRAM000v1_007615,,7.38842262445464,3.00560599150264,0.860582079799615,0.0009741323505944,up_in_first
low_light_vs_black_light,FGRAM000v1_011480,FGSG_13115,7.10237609511892,-2.22801448781208,0.638229514207522,0.000979561895905,down_in_first
low_light_vs_black_light,FGRAM000v1_006024,,5.51014815376164,2.88666298726331,0.827632116024261,0.0009894323378663,up_in_first
low_light_vs_black_light,FGRAM000v1_001568,,23.1088456572337,1.23493681261674,0.354368428738044,0.0009991947707689,up_in_first
low_light_vs_black_light,FGRAM000v1_005749,,13.0818207011899,1.60973991701056,0.462171560726502,0.0010056926770478,up_in_first
low_light_vs_black_light,FGRAM000v1_002080,,39.2859220010773,1.0147274268338,0.291352838702179,0.001006155694099,up_in_first
low_light_vs_black_light,FGRAM000v1_002612,,11.2363737528709,2.33862439998443,0.671691060682409,0.0010097258795706,up_in_first
low_light_vs_black_light,FGRAM000v1_008787,,33.5000332901859,1.03405405368556,0.297033746210778,0.0010111315165595,up_in_first
low_light_vs_black_light,FGRAM000v1_004470,,45.8717798703312,-1.5958763575487,0.459494428816349,0.0010404220038454,down_in_first
low_light_vs_black_light,FGRAM000v1_007601,,19.7999416097104,-1.33580195314223,0.384899637288896,0.0010500608546217,down_in_first
low_light_vs_black_light,FGRAM000v1_009605,,4.21115023977844,4.60546359641928,1.3284001869461,0.0010633196465713,up_in_first
low_light_vs_black_light,FGRAM000v1_004446,,10.9293932390865,-1.88724117831705,0.545066102236571,0.0010806526445998,down_in_first
low_light_vs_black_light,FGRAM000v1_012572,,17.0257033772773,1.38386574163116,0.400231345877886,0.00109848492856,up_in_first
low_light_vs_black_light,FGRAM000v1_005417,,12.7397331096755,2.65058805866223,0.766865030627552,0.0011034449571376,up_in_first
low_light_vs_black_light,FGRAM000v1_005329,,5.46823240751143,3.36574389731785,0.974062999944723,0.0011072038371702,up_in_first
low_light_vs_black_light,FGRAM000v1_006247,,11.0054769442635,1.94068892115332,0.561676433005376,0.0011077677094013,up_in_first
low_light_vs_black_light,FGRAM000v1_006398,,5.15534998062163,3.93866749298673,1.13998897816708,0.0011082259726181,up_in_first
low_light_vs_black_light,FGRAM000v1_007142,,28.7143454066521,1.22309386309267,0.354756475463971,0.0011367024944298,up_in_first
low_light_vs_black_light,FGRAM000v1_010316,,11.0889040288863,-1.62650586175321,0.471865362877551,0.0011391914197027,down_in_first
low_light_vs_black_light,FGRAM000v1_012033,,5.32063221924404,4.46135386281907,1.29508977429532,0.0011477254579327,up_in_first
low_light_vs_black_light,FGRAM000v1_006537,,36.8160048588323,-1.00976048420004,0.293547826212801,0.0011678082946056,down_in_first
low_light_vs_black_light,FGRAM000v1_001542,,5.4448338170977,-2.37264324422979,0.690703935069819,0.0011872035330753,down_in_first
low_light_vs_black_light,FGRAM000v1_009393,,354.288097940943,1.07780636444115,0.314261268172599,0.0012083436500709,up_in_first
low_light_vs_black_light,FGRAM000v1_007447,,12.1411574190687,1.83328862682582,0.534740746855439,0.0012133122217225,up_in_first
low_light_vs_black_light,FGRAM000v1_001910,,5.20501214448926,-2.502277101041,0.731825374025972,0.001251724598915,down_in_first
low_light_vs_black_light,FGRAM000v1_012458,,5.20304209637176,-3.90082391550289,1.14088627310095,0.0012519723744583,down_in_first
low_light_vs_black_light,FGRAM000v1_005938,,9.73155889180085,2.21181367971999,0.648063356498062,0.0012798186314124,up_in_first
low_light_vs_black_light,FGRAM000v1_010370,FGSG_11335,17.0439696604791,1.72076191361908,0.504513926210985,0.0012892562021656,up_in_first
low_light_vs_black_light,FGRAM000v1_008730,FGSG_05719,11.9541538055956,3.14377859954372,0.928103906145037,0.0013990580168507,up_in_first
low_light_vs_black_light,FGRAM000v1_009919,,17.3926593717535,-1.29859903621712,0.384101654533723,0.0014296303775486,down_in_first
low_light_vs_black_light,FGRAM000v1_005338,,27.4228838196437,1.167678966716,0.345781550507871,0.0014491177015128,up_in_first
low_light_vs_black_light,FGRAM000v1_003982,,10.464353247927,1.96147599014961,0.580872494307596,0.0014496192159958,up_in_first
low_light_vs_black_light,FGRAM000v1_005446,,15.3494818937964,1.42761408900981,0.423232183532371,0.0014686885662133,up_in_first
low_light_vs_black_light,FGRAM000v1_011844,,14.4473874283187,1.56926659155811,0.465504382245654,0.0014785555991789,up_in_first
low_light_vs_black_light,FGRAM000v1_011790,,9.87882435741843,1.72256623082432,0.511222152790336,0.001486614790199,up_in_first
low_light_vs_black_light,FGRAM000v1_002767,,13.7694157981797,1.51417629046213,0.450156245917897,0.0015177660626737,up_in_first
low_light_vs_black_light,FGRAM000v1_011956,,5.61365577517457,2.5378320755717,0.754809331482746,0.0015248398875616,up_in_first
low_light_vs_black_light,FGRAM000v1_006192,FGSG_03883,6.88492718855117,3.27558719642208,0.977207916132209,0.0015797462207017,up_in_first
low_light_vs_black_light,FGRAM000v1_012021,,5.41422525204713,4.33522024769284,1.29784381083146,0.0016415985617638,up_in_first
low_light_vs_black_light,FGRAM000v1_005202,,8.11502154636248,2.49869552241485,0.748120373068629,0.0016433986424438,up_in_first
low_light_vs_black_light,FGRAM000v1_009860,,7.86578049455362,2.08095988983051,0.623105932068638,0.0016448885297127,up_in_first
low_light_vs_black_light,FGRAM000v1_008873,,9.77805106160963,1.87966908893631,0.562897172555248,0.0016464775925465,up_in_first
low_light_vs_black_light,FGRAM000v1_006699,,26.0712454274321,1.09123198568765,0.326887927370539,0.0016515982346868,up_in_first
low_light_vs_black_light,FGRAM000v1_011938,,16.9072400637703,-1.40537243483335,0.421294484139328,0.0016652582856277,down_in_first
low_light_vs_black_light,FGRAM000v1_007009,FGSG_03197,19.4821201175815,1.3718372498586,0.411677916555708,0.0016858842298361,up_in_first
low_light_vs_black_light,FGRAM000v1_013225,,4.68820910111504,4.44391720731293,1.33437560308679,0.0016971884980838,up_in_first
low_light_vs_black_light,FGRAM000v1_012236,,20.113117545334,1.23744886074258,0.371992878726451,0.0017190838220268,up_in_first
low_light_vs_black_light,FGRAM000v1_009095,,16.2484779220179,-1.47633373583301,0.444800442569436,0.0017627472884638,down_in_first
low_light_vs_black_light,FGRAM000v1_007558,,11.1007441244691,-2.81197095132885,0.848512038519481,0.0017926243624061,down_in_first
low_light_vs_black_light,FGRAM000v1_000898,,18.2894480055391,-1.22450879077108,0.36951271246225,0.0017932570367067,down_in_first
low_light_vs_black_light,FGRAM000v1_008823,,18.4692910346901,1.26367553045806,0.381544468449009,0.0018047748013069,up_in_first
low_light_vs_black_light,FGRAM000v1_004312,,15.2968923799404,1.57950970470785,0.477387487354278,0.0018246553410003,up_in_first
low_light_vs_black_light,FGRAM000v1_000208,,30.9176296543754,1.05276400316559,0.318803720206907,0.0018643238906618,up_in_first
low_light_vs_black_light,FGRAM000v1_003724,FGSG_10371,5.18787306153722,-2.82351088717155,0.856688327566905,0.0019039580974447,down_in_first
low_light_vs_black_light,FGRAM000v1_006902,,16.2603865218592,1.44582731209302,0.438685005889816,0.0019039580974447,up_in_first
low_light_vs_black_light,FGRAM000v1_000265,,20.2657847301741,1.23109576814474,0.373762893785474,0.0019166310522335,up_in_first
low_light_vs_black_light,FGRAM000v1_006044,,6.7350980112677,4.17131785827139,1.26640571157402,0.0019166310522335,up_in_first
