"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGRAM000v1_010428",472.524553272105,2.39084926006186,0.101852888271975,23.4735538738737,7.59920124429413e-122,6.82028311675398e-120
"FGRAM000v1_008329",531.085652720398,2.35923101520144,0.100744493418776,23.4179649441938,2.80427526045704e-121,2.49374679812936e-119
"FGRAM000v1_008745",1476.82836001327,-1.63888350747074,0.0700713882554718,-23.3887689151465,5.56041926073409e-121,4.89974035402686e-119
"FGRAM000v1_012591",554.742168621478,-2.71146296065678,0.116467288787174,-23.2808970560958,6.92311767202582e-120,6.04556572927444e-118
"FGRAM000v1_002650",236.081714261895,4.1808760293095,0.179587159867004,23.280484152685,6.99011177200943e-120,6.04956726840066e-118
"FGRAM000v1_000066",29227.4602873139,-1.23044867844996,0.0529833167793519,-23.2233229862551,2.64710533571433e-119,2.27065416098045e-117
"FGRAM000v1_013017",385.171243015143,3.01013266411114,0.130032301147237,23.1491147780483,1.48390647153852e-118,1.26171100251078e-116
"FGRAM000v1_007665",1676.20594506246,-4.3459787169787,0.187775124714868,-23.1445923605588,1.64798365003723e-118,1.38903526259225e-116
"FGRAM000v1_006630",4115.90702315609,-1.74725844519774,0.0760328847815516,-22.9802992510116,7.33799526037225e-117,6.13165414299899e-115
"FGRAM000v1_000669",704.195972871502,-3.12299546127144,0.136577689729667,-22.8660732763374,1.0113468916043e-115,8.37862001736794e-114
"FGRAM000v1_001299",708.168839671594,-3.076394968274,0.134693977264324,-22.8398851289162,1.84209181195925e-115,1.51316914689161e-113
"FGRAM000v1_007882",1935.28884409754,-2.24980233877585,0.0985173737227595,-22.8366048927277,1.98567657825575e-115,1.61740866159941e-113
"FGRAM000v1_010640",323.186011366122,-6.59217761548412,0.288766663440284,-22.8287349271789,2.37737133773151e-115,1.92032169805263e-113
"FGRAM000v1_007357",19658.7885695541,2.70509385294338,0.118735164280538,22.7825839913102,6.82446451484718e-115,5.46690368119122e-113
"FGRAM000v1_004917",2144.81134691743,-1.77882910447846,0.0781455147690495,-22.7630352136728,1.0660545786983e-114,8.46989100928086e-113
"FGRAM000v1_013091",6167.49757425564,-3.67335110142972,0.162075343166832,-22.6644659801742,1.00458989120206e-113,7.91665838652158e-112
"FGRAM000v1_004710",6282.66992070876,-1.68068635859778,0.0742453383323377,-22.636927736455,1.87676750676124e-113,1.4670570518578e-111
"FGRAM000v1_004809",2161.28955141589,-1.69935406531003,0.0751034599708943,-22.6268412396526,2.35907895392185e-113,1.82932418402916e-111
"FGRAM000v1_005477",2513.13532098558,1.4513131777951,0.0642367699048961,22.5931842454688,5.05682672519519e-113,3.89014455931087e-111
"FGRAM000v1_009805",1370.18685321256,1.67260950668934,0.0741758778390233,22.5492377767236,1.36618000636678e-112,1.04270730722151e-110
"FGRAM000v1_003327",2470.29389418706,-2.02507372764674,0.089979007514115,-22.5060687330772,3.61982096118462e-112,2.74116598255958e-110
"FGRAM000v1_007635",1541.84164362603,-2.5798296080305,0.114934635505006,-22.4460589855712,1.39833447127522e-111,1.05070201783494e-109
"FGRAM000v1_007172",2105.29297530915,-4.83616139174206,0.215599412026087,-22.4312364597585,1.9513809120912e-111,1.4549796293e-109
"FGRAM000v1_002584",761.499993827696,1.83811103525955,0.082003202044475,22.4151129398903,2.80329078852514e-111,2.07422119184536e-109
"FGRAM000v1_007463",2635.15442390229,-1.60098140254858,0.0716995537215416,-22.3290288356087,1.93077449914343e-110,1.41780281971192e-108
"FGRAM000v1_000007",338.538789275853,-3.03497056290025,0.136305819844034,-22.2658912610845,7.91333325564085e-110,5.76721347721254e-108
"FGRAM000v1_005242",1511.37343150435,2.05509723399948,0.0925755216871808,22.199142889454,3.50061466225799e-109,2.53219835233333e-107
"FGRAM000v1_003564",1195.38288143135,-3.63033760148155,0.163602890870762,-22.1899355332867,4.2960877316091e-109,3.08459099129534e-107
"FGRAM000v1_010187",558.748918030843,2.16256109903337,0.0977289368427054,22.1281553744313,1.69364976913482e-108,1.20709905972234e-106
"FGRAM000v1_013061",612.061523350614,-2.3114340886528,0.104965040086732,-22.0209899100012,1.81260955532401e-107,1.28245433720844e-105
