"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FGRAM000v1_007592",4.55055545106503,0.574208768200505,0.962385614041073,0.596651445972257,0.550740115829125,0.679435400627683
"FGRAM000v1_001503",545.500628753019,-0.0467385679920419,0.0784042481671955,-0.596122902580137,0.551093125239644,0.67978438062457
"FGRAM000v1_010618",7.88935627933459,0.313116197341966,0.52558525731728,0.595747679339772,0.551343801013013,0.680007057287076
"FGRAM000v1_009748",9.85147419245073,-0.391822976312911,0.657871298051821,-0.595592143133818,0.551447726676079,0.680048704156646
"FGRAM000v1_012854",540.842323558112,0.0541840396245184,0.0910769401529171,0.594925999199622,0.551892937405402,0.680511161718682
"FGRAM000v1_013219",22.0961595294606,-0.21907698863985,0.368406731473702,-0.594660656072971,0.552070326022056,0.680643305791375
"FGRAM000v1_009203",1762.4601273601,0.0505422143084014,0.0850272244506566,0.594423899344524,0.552228627537102,0.680751886902853
"FGRAM000v1_003178",174.715638159159,0.0791848930151773,0.133308166407343,0.593998816045641,0.552512904851468,0.681015715504231
"FGRAM000v1_009443",693.334645193925,-0.0426988017037167,0.071910023682219,-0.593780943424647,0.552658636460562,0.681022141267763
"FGRAM000v1_011025",5.9642342899157,-0.351607554852972,0.592084924366748,-0.593846491242835,0.552614790560875,0.681022141267763
"FGRAM000v1_008436",307.335373737527,-0.0561761817703455,0.0946813076820987,-0.593318608979951,0.55296794723334,0.681316678852518
"FGRAM000v1_001289",357.678933795323,0.0606652440187974,0.102296805251697,0.59303165792454,0.553159965774947,0.68136981861735
"FGRAM000v1_003834",5.11706057344595,0.559448442912995,0.943192506300482,0.593143434851216,0.553085164316164,0.68136981861735
"FGRAM000v1_009924",32.1438436273574,0.170889210836559,0.288207057326962,0.592939022456659,0.553221961468951,0.68136981861735
"FGRAM000v1_011726",52.9664801382664,-0.122306480169958,0.206378030088482,-0.592633237741054,0.553426630104092,0.68153529736996
"FGRAM000v1_011182",189.58294198539,0.0875797599055991,0.147822994426202,0.592463711383695,0.553540113917612,0.681588455818524
"FGRAM000v1_000728",213.75040056017,0.071373867793302,0.120634260812398,0.591655034918295,0.554081612472058,0.681735601636413
"FGRAM000v1_000933",1426.22616638237,-0.0450737523213563,0.0761559793382262,-0.59186097681409,0.553943686935797,0.681735601636413
"FGRAM000v1_003612",938.165287840268,0.0608600350980729,0.102815595534699,0.591933886893002,0.553894860872784,0.681735601636413
"FGRAM000v1_005717",65.0462616776195,0.110658447245454,0.186974951075756,0.591835679639348,0.55396062831571,0.681735601636413
"FGRAM000v1_011022",3680.03813388045,-0.043305574829299,0.073140137263442,-0.592090423255804,0.553790039490136,0.681735601636413
"FGRAM000v1_012138",32.7093735113562,-0.166638343324314,0.281616499805063,-0.59172080982351,0.554037559195409,0.681735601636413
"FGRAM000v1_012346",234.879827468786,-0.0728463274117026,0.123178054121206,-0.591390470741019,0.554258823792275,0.681867087069237
"FGRAM000v1_005597",17.041491018861,-0.2647251771197,0.447940167531442,-0.590983341767667,0.554531582537373,0.682079191267883
"FGRAM000v1_012104",201.24495822264,0.216065730761427,0.365706041115517,0.590818051849402,0.554642338344522,0.682079191267883
"FGRAM000v1_013328",834.312982172205,0.0669813423522146,0.113354347328155,0.590902280600734,0.554585897837695,0.682079191267883
