gene_id,FGSG_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FGRAM000v1_012564,,11.7901195011623,-0.134807043405849,0.455230636903087,-0.296129110120827,0.767131483766043,0.850597313736136
FGRAM000v1_003208,,1127.05552685108,-0.0211595798827114,0.0716775792973736,-0.29520500120303,0.76783728174805,0.851008735108088
FGRAM000v1_012854,,540.842323558112,0.0249360283123841,0.0844390240094833,0.295314028139211,0.767754001239648,0.851008735108088
FGRAM000v1_012887,,129.220115328597,0.0433152242054002,0.146747808493548,0.295167775587631,0.767865717244954,0.851008735108088
FGRAM000v1_001926,,9.94095486626758,0.154936204333611,0.525651818963788,0.294750629112319,0.76818438390228,0.85126457450152
FGRAM000v1_005201,,17.5382839199144,0.109129229027123,0.370851802795518,0.294266411015116,0.768554337069858,0.851577182123701
FGRAM000v1_012386,,8.09732319171502,-0.178507655933905,0.607162278459551,-0.294003205183961,0.768755454176015,0.851702665142087
FGRAM000v1_011976,,174.725289216689,-0.213611721262811,0.727197994616428,-0.293746301343259,0.768951770903931,0.851822801756778
FGRAM000v1_008132,,29.0446419143761,0.0875160658150315,0.298236066795661,0.293445614258968,0.769181564038117,0.851979990883495
FGRAM000v1_002489,,8.79041604058506,-0.153231362502775,0.52247268389676,-0.293281098180922,0.769307300220495,0.852021899113032
FGRAM000v1_001570,,333.137656715285,-0.0297351370695418,0.10161737789903,-0.292618621778328,0.769813678389087,0.852477828324258
FGRAM000v1_005073,,465.986472277161,-0.0283311045722382,0.0968543637463325,-0.292512422532031,0.76989486321578,0.852477828324258
FGRAM000v1_008385,,1192.83184745116,-0.0178219480712231,0.061007806701453,-0.292125697264227,0.770190519614193,0.852707790590562
FGRAM000v1_009974,,89.7037330502374,0.0518334027640535,0.177834183311164,0.291470412487336,0.770691569412317,0.853165073356965
FGRAM000v1_001684,,111.434340328956,0.0478647023442233,0.164552600237535,0.290877824325654,0.771144761970482,0.853399202566794
FGRAM000v1_004631,,243.724688430013,-0.0315537404676074,0.108488580986624,-0.290848494658604,0.771167194396218,0.853399202566794
FGRAM000v1_009047,,359.610334561371,0.029668478060003,0.101957184530592,0.290989577601576,0.771059290641557,0.853399202566794
FGRAM000v1_011881,,167.198545541096,-0.0476009813085262,0.163762891089166,-0.290670132848401,0.771303616295677,0.853452734332648
FGRAM000v1_005771,,3.36999186919937,-0.237898105401761,0.819860380886005,-0.290169047008552,0.771686914885025,0.853775783562897
FGRAM000v1_012469,,18.664812229682,0.111135713725636,0.383149740273997,0.290058173199232,0.77177173378501,0.853775783562897
FGRAM000v1_000892,FGSG_00782,39.5257125607812,-0.0688768648107898,0.239174866276983,-0.287977018166386,0.773364330662969,0.855049670025797
FGRAM000v1_007808,,26.9552661152484,0.0847232859922813,0.294112858379901,0.288063862487935,0.773297854205078,0.855049670025797
FGRAM000v1_008563,,731.293245276008,0.0295752724130733,0.102659245770203,0.28809165887772,0.773276577338686,0.855049670025797
FGRAM000v1_010800,,72.4232333926145,0.0573592229068815,0.198980129286585,0.288266085224363,0.773143065829492,0.855049670025797
FGRAM000v1_011513,,196.415977420881,0.0392372996398817,0.136194172701397,0.288098226683374,0.773271550008418,0.855049670025797
FGRAM000v1_002134,,2706.2014430663,0.0460773769815733,0.160133560006793,0.287743412309191,0.77354315647551,0.855149842121022
FGRAM000v1_011035,,224.754926751187,-0.0442563959393389,0.15406383490559,-0.287260121536368,0.773913154805496,0.855461307963242
FGRAM000v1_003412,,625.676523646611,0.0251721874266269,0.0879277823487271,0.286282523614577,0.774661742365515,0.85619113668745
FGRAM000v1_000661,,30.8970248059079,0.0845256405446944,0.295644503468865,0.285902966410455,0.77495244167536,0.856288141837837
FGRAM000v1_003014,,227.937001507111,0.0333868460818669,0.116717213893363,0.286049032256463,0.774840567474822,0.856288141837837
