"gene_id","B10_S1","B11_S2","B12_S3","D10_S4","D11_S5","D12_S6","H13_S7","H14_S8","H15_S9","L13_S10","L14_S11","L15_S12"
"FGSG_07516",6.42656151141248,6.45090900257898,6.58524094417328,6.10116327611581,6.12750732697694,5.8817533426871,6.33277599135937,6.43669513953767,6.39857541005916,6.15961882856577,6.20110985193721,6.1517052633225
"FGSG_07517",9.6753568402214,9.5994265539524,9.61635771131023,8.30767117713935,8.20395724648003,8.29682787823884,8.86078939578821,8.91798410964828,8.85830229617854,7.986248394706,7.88892955355037,7.89394179313068
"FGSG_07518",7.60621791184403,7.90918322683543,8.05345144940346,7.67296847568587,7.79628428608797,7.58556040194489,7.84529077409875,7.80927519559387,7.81036362285808,7.69847092519256,7.62174691837023,7.71384936628649
"FGSG_07520",8.58389837213261,8.54178834268554,8.38261705631841,8.16301550430022,8.03285134165233,7.99108721099888,8.10512676980213,8.13253938270934,8.24286814384618,7.99389583250929,7.91251177404059,7.6705508174546
"FGSG_07521",5.0204274394225,5.10202715687016,4.7728419096489,5.01750414180475,5.13062485921841,4.71788623752914,4.56681889422497,4.97818991775244,5.01776041320778,5.53678983031116,5.24219115010966,5.13744490884187
"FGSG_07522",6.67259255028762,6.45090900257898,6.56130887160338,5.20198991744225,5.41484618848985,5.11888863919558,5.8184187372883,5.62899274706488,5.96035851521465,5.3629678321248,5.2846617942412,5.23405562084755
"FGSG_07523",7.30242383263737,7.42714080767328,7.51958671994946,6.79337015986115,6.97412319563883,6.92784385045798,7.0586451207267,6.88821906703744,7.08297575638564,6.83554480273422,6.92341015416561,6.81136176079974
"FGSG_07524",9.45691429448644,9.39823687051551,9.24622018754257,9.33177353962547,9.43820893082865,9.26283443284541,9.10787410323075,9.25911292641262,9.1068111169943,9.69893015797644,9.67523894495068,9.56284937503891
"FGSG_07525",9.30586572619542,9.15207595342626,8.79784658619906,8.97334731064959,9.15144998698361,9.03902301654954,8.81119757110503,9.23191195753714,9.02245129082603,8.80966778752802,8.92074673981532,8.87314767916388
"FGSG_07526",8.05960606169154,8.26461004379768,8.38261705631841,7.94958779261708,8.1331086981655,8.23021717287494,7.92445808455818,7.77529681045201,7.9865824480537,7.26332728654783,7.3371782757833,7.414413880183
"FGSG_07527",9.89317459251124,9.80442010190767,9.70177301204867,9.85198663670782,9.82512937352601,9.98141720522963,9.78677136687782,9.70442718692322,9.90769966794604,9.70126089078212,9.75541106000547,9.9514200322829
"FGSG_07528",12.6116749741656,12.5543320737851,12.4480961018206,11.9970220805425,11.8438078745037,12.0055693244043,12.6750165473286,12.5187208649886,12.6675902866206,11.4044667391952,11.440592387617,11.4250830384744
"FGSG_07529",4.8543089668264,4.88128360590315,4.7728419096489,4.64632155796998,4.57315326451491,4.627802845022,4.970845948595,4.69840777700352,4.8850456571011,4.59849650668929,4.48789643201739,4.22783491459525
"FGSG_07530",4.79128568268518,4.21668912843583,4.50594248605485,11.2605389965745,11.4636790516304,11.3358550896132,6.18884910584551,6.22517650813704,6.11492161791063,12.3838458403413,12.3166294407658,12.2635647059196
"FGSG_20041",3.84248136451223,3.84248136451223,3.84248136451223,4.20567796027815,3.84248136451223,3.84248136451223,3.84248136451223,4.22973826964584,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223
"FGSG_07531",3.84248136451223,3.84248136451223,4.50594248605485,4.35478052049292,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223
"FGSG_07532",4.64837802967028,5.05138970725105,4.97266127277824,5.1588849673022,5.45013176852551,5.31706478231044,5.40214634762402,5.37141923775531,5.23918701912286,5.85945606677966,5.811579731274,5.364491957298
"FGSG_07533",3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,3.84248136451223,4.28227348342379,3.84248136451223,3.84248136451223
"FGSG_07535",8.39568402771157,8.36589989929963,8.21997738630256,8.04282216570133,8.07379882649269,8.0811342492384,8.32504214032086,8.26553332012471,8.37526732035603,7.80241570376287,7.98657877379414,7.86864965827415
"FGSG_07536",11.536943296484,11.5634877964905,11.4949633413446,11.0540214022703,11.0672981597264,11.0790301055597,12.3476815241558,12.1039826675019,12.2720481076735,11.253078175328,11.2450814135911,11.3615840372884
"FGSG_20675",4.35611099712921,4.48707173083471,3.84248136451223,4.56327414085422,4.21073392483589,3.84248136451223,4.35732562297807,4.61023100131296,4.8850456571011,4.53391294272246,4.67123235199252,4.22783491459525
"FGSG_07537",5.11705473645483,5.19633974757754,4.7728419096489,5.01750414180475,4.80166885622588,4.79862363436095,5.56774783650959,6.22517650813704,5.96035851521465,5.3358399782752,4.99944119973995,5.08554663957966
"FGSG_07538",7.71800186369391,7.69520435258054,8.07017017800529,8.55948772633767,8.31051104934422,8.54456959077527,8.51936314658594,8.44012952562625,8.48301526576914,8.6056242840633,8.53012835576001,8.46956302877764
"FGSG_13160",8.58389837213261,8.72192236634356,8.50434514424553,8.38479415706374,8.4334700771059,8.29682787823884,8.54101090163853,8.70780731947968,8.55347617706542,8.71588095179939,8.69861475269441,8.62834932999731
"FGSG_07539",9.0013492676271,8.93450085087716,9.07909899428998,8.08239032100884,8.11850946818803,8.20908415176587,8.85504294028072,8.81506144198304,8.89605441354973,7.95915641554214,7.96982299711694,7.86864965827415
