"gene_id","FGSG_id","product","AveExpr","log2FoldChange","t","pvalue","padj","significant","direction"
"FGSG_06268","FGSG_06268","cytochrome c oxidase polypeptide VIb",10.185202813609,-0.324845932016897,-3.43840766794196,0.00371314769173866,0.0109693916736813,FALSE,"ns"
"FGSG_12746","FGSG_12746","uncharacterized protein",3.80423511245055,0.659850607292754,3.43803328434298,0.003715986378461,0.010972382756794,FALSE,"ns"
"FGSG_13309","FGSG_13309","uncharacterized protein",3.13924376121017,0.667925789099506,3.43799018468699,0.00371631331205386,0.010972382756794,FALSE,"ns"
"FGSG_00617","FGSG_00617","uncharacterized protein",3.48386016941087,0.599797228321658,3.43683813297552,0.00372506290219888,0.0109950307266757,FALSE,"ns"
"FGSG_01418","FGSG_01418","uncharacterized protein",6.79438118115016,-0.350955054021195,-3.43652259410533,0.00372746294608736,0.0109989294575919,FALSE,"ns"
"FGSG_04074","FGSG_04074","uncharacterized protein",4.28977082767279,-0.568812156785766,-3.43624504705347,0.00372957529609562,0.0110019772555157,FALSE,"ns"
"FGSG_10948","FGSG_10948","uncharacterized protein",4.68552029083758,0.502489861301127,3.43494191130282,0.00373950919715606,0.0110280896230945,FALSE,"ns"
"FGSG_01013","FGSG_01013","endosomal protein P24B precursor",8.3523924030644,0.461682713943773,3.43435798101785,0.00374396912330965,0.011037743463576,FALSE,"ns"
"FGSG_03150","FGSG_03150","uncharacterized protein",6.00590838572448,0.378892380668969,3.43422982320338,0.00374494867514185,0.011037743463576,FALSE,"ns"
"FGSG_11753","FGSG_11753","uncharacterized protein",1.0380336398013,1.70988851224152,3.49416263778169,0.00376264981109601,0.0110867091282713,TRUE,"up_in_low_light"
"FGSG_01291","FGSG_01291","G2/mitotic-specific cyclin-B",5.49767942822817,0.919032816305848,3.51256853045275,0.00378532416678827,0.0111492746992581,FALSE,"ns"
"FGSG_06163","FGSG_06163","uncharacterized protein",5.51825493365066,-0.485626187005838,-3.42887963686161,0.00378607140248552,0.0111492746992581,FALSE,"ns"
"FGSG_00613","FGSG_00613","general amino-acid permease GAP1",4.05875509123466,-0.491688334876276,-3.42798085589843,0.00379302380168866,0.0111665218332787,FALSE,"ns"
"FGSG_00947","FGSG_00947","cobalt uptake protein COT1",5.29412795212606,0.551410754776575,3.42622074743335,0.00380667588468864,0.0112034769323554,FALSE,"ns"
