candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO,gba_weight,n_deg_goi_partners,own_l2fc,own_padj,own_sig,score
FGSG_06246,20,0.49407813583267346,8.628550088580083,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02972;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04593;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_10347;FGSG_10922;FGSG_12180;FGSG_12223,1,heat shock protein 60,GO:0003688;GO:0003697;GO:0003779;GO:0005524;GO:0005758;GO:0006458;GO:0016887;GO:0031966;GO:0042026;GO:0042645;GO:0045041;GO:0050821;GO:0051082;GO:0051087;GO:0051131;GO:0051604,4.755767663075981,11,-0.664511629153587,3.9806185316880004e-11,0,0.6301810865191146
FGSG_11440,4,0.4148627883384357,1.6375671698568517,FGSG_03546;FGSG_03547;FGSG_03548;FGSG_08601,1,uncharacterized protein,GO:0005506;GO:0016491;GO:0055114,1.6375671698568517,4,-1.98998250786055,3.87584805380397e-107,1,0.6301140174379611
FGSG_07959,11,0.45392184574770167,4.754218432849935,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,,4.754218432849935,11,-0.621075301459954,5.17570465819473e-05,0,0.6299798792756539
FGSG_09480,19,0.47892186097108447,8.248853705064795,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_08712;FGSG_09012;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,,4.753854927753503,11,-0.3796026202803,0.0059211909571893,0,0.6297786720321932
FGSG_11771,19,0.4935105199753338,8.315698620258988,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09456;FGSG_09834;FGSG_10347;FGSG_12180,1,uncharacterized protein,,4.752821261595554,11,-0.552753757124579,0.0001531517814574,0,0.6295774647887323
FGSG_13392,18,0.45748592331111404,7.646343071701155,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03541;FGSG_03842;FGSG_03881;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,4.750400101409443,11,0.743194499287143,1.62396644154427e-14,0,0.6293762575452716
FGSG_07625,6,0.42120127166416843,2.4785391131535808,FGSG_03546;FGSG_03548;FGSG_04458;FGSG_08601;FGSG_09456;FGSG_09834,1,alpha-L-arabinofuranosidase precursor,GO:0046373;GO:0046556,2.0745766140829605,5,-1.08371807769875,0.0051606994161469,1,0.6291750503018108
FGSG_08313,11,0.4582255790242636,4.744832440928549,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04591;FGSG_08601;FGSG_09280;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0001401;GO:0006461;GO:0015266;GO:0031307;GO:0045040,4.744832440928549,11,-0.8382263153229,1.71189296808215e-22,0,0.6285714285714286
FGSG_13396,11,0.4601483458466166,4.7435609948432615,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04591;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,,4.7435609948432615,11,-0.696748806028606,2.12592715823265e-12,0,0.6281690140845071
FGSG_02671,15,0.4570370362561573,6.3850648888270864,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08082;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085,4.741375904647099,11,0.723782406648708,3.69430365954942e-11,0,0.6279678068410462
FGSG_00796,18,0.4520247578943154,7.7505256879822175,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04590;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0003677;GO:0005634;GO:0006302;GO:0006310,4.740806235735147,11,-0.623829319999813,0.0054030107105178,0,0.6277665995975855
FGSG_04600,16,0.45393096187121024,6.810073360722246,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03539;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_09187;FGSG_11326;FGSG_13952,2,uncharacterized protein,,4.7380664400197965,11,0.848191052965389,1.95658076673916e-08,0,0.6275653923541247
FGSG_08519,18,0.4831640268924219,7.7704407545845,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09834;FGSG_10347;FGSG_12180,1,uncharacterized protein,GO:0005452;GO:0015698;GO:0016021,4.736072876493883,11,-0.456417902906626,0.0013685575340113,0,0.6273641851106639
FGSG_08680,19,0.4688861828335964,8.199401332771721,FGSG_00330;FGSG_01422;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03295;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04590;FGSG_05610;FGSG_07075;FGSG_07528;FGSG_08712;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0004594;GO:0005524;GO:0015937;GO:0016310,4.732469057952883,11,-0.313246731680728,0.0003466890491366,0,0.6271629778672032
FGSG_01918,16,0.4593716086810619,6.769407729872524,FGSG_01866;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_03881;FGSG_08083;FGSG_09187;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0003723;GO:0004652;GO:0005634;GO:0031123;GO:0043631,4.732098071443682,11,0.762683384353873,6.70826437327453e-08,0,0.6269617706237425
FGSG_07907,11,0.4631605284055676,4.7281490045830825,FGSG_00330;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03992;FGSG_04458;FGSG_04589;FGSG_04591;FGSG_08601;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0005739;GO:0016740;GO:0016787,4.7281490045830825,11,-0.853414047715101,1.28872298168132e-32,0,0.6267605633802816
FGSG_00282,16,0.44537427532168333,6.764697226064753,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_09012;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,,4.719538781729154,11,-0.936063145387207,0.028502867721505,0,0.6265593561368209
FGSG_02491,18,0.45009526322513227,7.614957559361388,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08774;FGSG_09012;FGSG_09456;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0000287;GO:0005634;GO:0005829;GO:0016311;GO:0019284;GO:0019509;GO:0043715;GO:0043716;GO:0043874,4.71490222323395,11,-0.64553362651782,1.18026976044098e-05,0,0.6261569416498994
FGSG_13782,4,0.4221550543272418,1.6636293569005005,FGSG_03546;FGSG_03548;FGSG_04458;FGSG_08601,1,uncharacterized protein,,1.6636293569005005,4,-1.53691048590455,0.0068271875637057,1,0.6259557344064386
FGSG_11062,15,0.4533643472024232,6.332734535717651,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08082;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0016740,4.71343619631793,11,0.785662623108797,1.05443076226823e-10,0,0.6259557344064386
FGSG_07366,9,0.4610556364171918,3.906923296102444,FGSG_02271;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_05610;FGSG_07075;FGSG_09456;FGSG_13136,1,uncharacterized protein,GO:0016021,1.7658125743018753,4,-1.23129753897993,5.80957356015717e-27,1,0.6256203890006706
FGSG_07192,17,0.4738725391615743,7.332063811118395,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04590;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09834;FGSG_10347;FGSG_12180,1,cutinase transcription factor 1 beta,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270,4.70502070964208,11,-0.813412031951168,1.71123792833633e-06,0,0.6251509054325955
FGSG_01028,18,0.47252669702513517,7.635524348559279,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_10347;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0005739;GO:0006457;GO:0009060;GO:0016021;GO:0016226;GO:0051087;GO:0051259,4.701893444546638,11,-0.845678267460368,9.442159357412021e-09,0,0.6249496981891348
FGSG_12590,13,0.4513423791297701,5.525861497425415,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,4.697683470140137,11,0.783886574233992,0.0518829096693449,0,0.6247484909456741
FGSG_09805,18,0.4782751972723575,7.708782866290098,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09834;FGSG_10347;FGSG_12180,1,uncharacterized protein,GO:0004081;GO:0005829;GO:0006154;GO:0017111,4.689583229827491,11,-0.992182071170284,2.05521442033808e-06,0,0.6243460764587525
FGSG_05632,16,0.4453230606331474,6.774456175314509,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09834;FGSG_10347,1,uncharacterized protein,GO:0003756;GO:0005634;GO:0005829;GO:0006457;GO:0016972;GO:0030176;GO:0055114,4.688048744547798,11,-0.413179213115433,0.0015870567701673,0,0.6241448692152917
FGSG_01990,19,0.4475267677259173,7.98069307097877,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_08795;FGSG_10670;FGSG_11326;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0003333;GO:0015171;GO:0016021,4.676097222886591,11,0.918431286963422,1.6732636260221098e-12,0,0.6237424547283702
FGSG_08885,16,0.46457277536207237,6.766693043147544,FGSG_00743;FGSG_02272;FGSG_03061;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_10347;FGSG_10922;FGSG_12180,1,uncharacterized protein,,4.675553269898089,11,-0.587432050780673,5.0385619631938e-07,0,0.6233400402414486
