candidate,n_goi_partners,max_TOM,sum_TOM,goi_partners,module,product,GO,score_black,gba_black,own_l2fc_black,own_sig_black,score_dark,gba_dark,own_l2fc_dark,own_sig_dark,score_low,gba_low,own_l2fc_low,own_sig_low,score_combined,n_treatments_sig
FGSG_00489,44,0.48192439987092645,19.202394162545602,FGSG_00043;FGSG_00044;FGSG_00047;FGSG_00048;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_08601;FGSG_08712;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10784,1,uncharacterized protein,GO:0004497;GO:0055114;GO:0071949,0.5018779342723004,0.4018657050221675,-0.227165137900756,0,0.9453386988598257,14.015530104132436,-1.59311901008223,1,0.930449362843729,16.18804165429082,-1.8171617163508,1,0.7925553319919517,2
FGSG_05031,17,0.48685424898260526,7.263655305894795,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_05368;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_09012;FGSG_10444;FGSG_10922;FGSG_12180;FGSG_13136,1,uncharacterized protein,GO:0000166,0.8199865861837693,1.2501971554138578,1.79471477185484,1,0.7322602280348759,3.025277219867046,-1.47057861658469,1,0.8228034875922201,4.701161647494334,-3.07907279922791,1,0.7916834339369551,3
FGSG_04459,15,0.49138571526266783,6.460502081840577,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_10347;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0000981;GO:0005634;GO:0006357;GO:0008270,0.7473507712944334,0.4199113604840647,1.2063613312246,1,0.7985915492957747,3.451531983272852,-3.29625477933261,1,0.8274312541918176,4.731046561379139,-3.28503766758583,1,0.7911245249273419,3
FGSG_03662,48,0.4968581200388667,21.7232722166528,FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01422;FGSG_01621;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04309;FGSG_04458;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_05368;FGSG_05610;FGSG_06055;FGSG_06257;FGSG_06506;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,,0.5423205902079142,0.41387821172835493,0.55969788077402,0,0.8958417169684776,10.756582456865521,-1.11149764302923,1,0.9344735077129445,16.274384167378788,-1.93676110571614,1,0.7908786049631121,2
FGSG_02875,18,0.44767357383287054,7.542756080663371,FGSG_00007;FGSG_01866;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03881;FGSG_08081;FGSG_08083;FGSG_08084;FGSG_09064;FGSG_09187;FGSG_13952,2,uncharacterized protein,,0.9712944332662642,4.264855491832927,-2.43851290728994,1,0.7145539906103286,3.002905675335302,1.26745293529718,1,0.6853118712273643,3.002905675335302,1.52138326273047,1,0.7903867650346523,3
FGSG_01792,12,0.44045680925102887,5.066940052092015,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085,0.7421193829644533,3.8444598958796123,-0.167219109197129,0,0.8378940308517773,4.254176737680963,3.08172970208714,1,0.790878604963112,4.254176737680963,2.44778535653372,1,0.7902973395931143,2
FGSG_00136,15,0.4813544996937235,6.548275463349685,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_05368;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10444;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0016021,0.8423205902079142,1.3540296772586795,2.50397063706998,1,0.7503688799463448,3.0884326971565295,-1.79926821823163,1,0.7780013413816231,3.9455664741949894,-2.26073509516917,1,0.7902302705119607,3
FGSG_06609,14,0.45807296163058037,6.0202483055512515,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03842;FGSG_08083;FGSG_10670;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0008080,0.7471495640509724,3.921389656321992,-0.212845084086848,0,0.8409792085848424,5.178617808902435,1.48473768926519,1,0.7823608316566063,5.178617808902435,1.39824646428101,1,0.790163201430807,2
FGSG_11900,22,0.45487824619738215,9.173935726238714,FGSG_00007;FGSG_01866;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03534;FGSG_03535;FGSG_03537;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03842;FGSG_03881;FGSG_06039;FGSG_07896;FGSG_08079;FGSG_08081;FGSG_08083;FGSG_08084;FGSG_13952,2,uncharacterized protein,,0.9887994634473507,5.002993917826851,-2.90736311143975,1,0.7171696847753186,2.929588375251108,1.478056636071,1,0.6633132126089872,2.929588375251108,1.41695637466774,1,0.7897607869438855,3
FGSG_02828,15,0.4664333544047772,6.49958622080651,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_08083;FGSG_08795;FGSG_10670;FGSG_11326;FGSG_13952,2,uncharacterized protein,,0.7358819584171696,3.563132096452633,-0.287575507729389,0,0.8389000670690812,5.658455085395672,1.17163006224758,1,0.7935613682092555,5.658455085395672,1.31393419706297,1,0.7894477978985021,2
FGSG_03639,17,0.4476931456729258,7.174855215628408,FGSG_01866;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03574;FGSG_08083;FGSG_08795;FGSG_10670;FGSG_11326;FGSG_12211,2,uncharacterized protein,GO:0016021,0.7284372904091213,3.41644493023912,-0.980762633024792,0,0.8174379610999329,4.6760460115881255,1.46375032626764,1,0.8211267605633803,5.093141265502252,2.34469798992004,1,0.7890006706908115,2
FGSG_07275,39,0.4874077921483013,16.963573908376734,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02030;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_02972;FGSG_03061;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04596;FGSG_05610;FGSG_05926;FGSG_06055;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_10947;FGSG_12180;FGSG_12223,1,uncharacterized protein,GO:0008152;GO:0016846,0.5670690811535881,0.43079677452357706,0.522804177274353,0,0.9167002012072434,11.378241902418775,-1.33099855246099,1,0.8826961770623742,13.516288046747555,-1.24999086950167,1,0.7888218198077354,2
FGSG_09366,16,0.4818299264964781,6.846177150611997,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_04589;FGSG_05368;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_09012;FGSG_10444;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0004553;GO:0005975,0.828169014084507,1.3165938110998299,1.50270768511411,1,0.7608987256874581,3.457993219143326,-1.51804284206981,1,0.7694835680751173,4.6912811344842895,-1.47238777074207,1,0.7861837692823608,3
FGSG_00470,13,0.45466210035659127,5.614544670460645,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03599;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021,0.750167672702884,3.961940517223753,-0.878657044508528,0,0.8420523138832998,4.786625215454819,1.81393168593607,1,0.7659959758551308,4.786625215454819,1.29028089897672,1,0.7860719874804382,2
FGSG_08465,13,0.4658145312401437,5.704330458354335,FGSG_01866;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,0.7533869885982561,4.020122136909351,-0.71900129912262,0,0.8297116029510396,4.458124774934045,1.82292057787808,1,0.7732394366197184,4.458124774934045,1.57576503909721,1,0.7854460093896715,2
FGSG_09086,12,0.461225298051654,5.236498042316461,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03599;FGSG_05919;FGSG_11326,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0016021;GO:0016705;GO:0020037;GO:0055114,0.7085177733065057,2.7348144758241992,-0.22564505209407,0,0.8412474849094568,4.406180139940387,2.32521757880775,1,0.8042924211938296,4.406180139940387,2.41738296432719,1,0.7846858931365973,2
FGSG_08054,11,0.44551608428012945,4.708322777185982,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,uncharacterized protein,GO:0008270;GO:0016021;GO:0016491;GO:0055114,0.7034875922199866,2.6340539586302083,0.0056890565363832,0,0.8358819584171697,3.8928825831368696,5.91130425271838,1,0.8065057008718981,3.8928825831368696,5.7683369372994,1,0.7819584171696848,2
FGSG_02908,29,0.45537129649503605,12.421166267269099,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03532;FGSG_03535;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_07896;FGSG_08077;FGSG_08078;FGSG_08079;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_08795;FGSG_09064;FGSG_09187;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0016708;GO:0019439;GO:0051537;GO:0055114,0.9789403085177732,6.466279118491192,-1.362730142054,1,0.6231388329979879,4.666870989070242,0.878786960340147,0,0.7428571428571429,4.651775419092294,1.16264657464722,1,0.7816454281243014,2
FGSG_13807,10,0.4450578651429772,4.209026698593881,FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021;GO:0055085,0.7256203890006707,3.3816793874148487,-0.0823571035918539,0,0.8249496981891349,3.807800584825577,5.83735164455904,1,0.7924211938296446,3.807800584825577,4.83707783646383,1,0.78099709367315,2
FGSG_12109,14,0.4980630681667592,6.106733068037936,FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03894;FGSG_04589;FGSG_04593;FGSG_05610;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_10922;FGSG_12180,1,uncharacterized protein,,0.74037558685446,0.4138850770210248,1.39588124503515,1,0.7761904761904762,3.0527426465462257,-3.44097074425114,1,0.825888665325285,4.352025241131107,-4.37192516142648,1,0.7808182427900737,3
FGSG_12445,14,0.457762026622236,6.001866198400723,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03599;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0004527;GO:0016021;GO:0090305,0.7459423205902079,3.9089233299558797,-0.160698472727735,0,0.8363514419852449,5.175207070942641,1.41879060737526,1,0.7586854460093897,5.175207070942641,1.1379976507994,1,0.7803264028616143,2
FGSG_13994,12,0.45156231352120757,5.101995967793612,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,0.7435278336686787,3.8634493930460847,-0.393868738124559,0,0.8290409121395037,4.2897118331063915,2.25766723417967,1,0.7670690811535882,4.2897118331063915,1.66250411712805,1,0.7798792756539235,2
FGSG_04727,11,0.45244400406561214,4.717196347328428,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,uncharacterized protein,GO:0003677;GO:0005634;GO:0006351;GO:0008270;GO:0016491;GO:0055114;GO:0071949,0.7059020791415157,2.6609333202942986,-0.389675330716299,0,0.8309188464118041,3.8999452697896424,3.62495573833502,1,0.8020120724346076,3.8999452697896424,4.36946013156029,1,0.7796109993293091,2
FGSG_04745,7,0.44099784822902816,2.959218775239551,FGSG_02077;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_11326,2,uncharacterized protein,,0.8678739101274313,2.1399659915062843,-1.23386717629348,1,0.7497652582159624,2.5541415492174595,7.22426091974937,1,0.7191146881287727,2.5541415492174595,9.67786220137245,1,0.7789179521573888,3
FGSG_09351,34,0.45913738060938364,14.888087755769442,FGSG_00007;FGSG_01866;FGSG_02255;FGSG_02320;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_03532;FGSG_03539;FGSG_03541;FGSG_03543;FGSG_03574;FGSG_03600;FGSG_03842;FGSG_03881;FGSG_08078;FGSG_08081;FGSG_08082;FGSG_08083;FGSG_08084;FGSG_08795;FGSG_09064;FGSG_09187;FGSG_10670;FGSG_11326;FGSG_12211;FGSG_13952,2,uncharacterized protein,GO:0004497;GO:0005506;GO:0008168;GO:0016021;GO:0016705;GO:0020037;GO:0032259;GO:0055114,0.7823608316566063,6.666512235107314,-0.898846805902127,0,0.7044265593561367,7.486582072939556,0.986459078466174,0,0.8494299128101945,7.512996433923175,1.46155607837141,1,0.7787391012743127,1
FGSG_11379,24,0.47340708472872955,10.151493346405497,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03340;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04589;FGSG_04592;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_12180,1,uncharacterized protein,,0.4984574111334674,0.401006878934947,0.581486056968392,0,0.9290409121395038,6.789204182513577,-3.54371504155152,1,0.9054325955734406,8.060008273615729,-2.5916265017851,1,0.7776436396154706,2
FGSG_03942,13,0.46299681318489205,5.639953367305319,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03599;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,0.7350771294433266,3.548701323041857,-0.257998704624076,0,0.8230717639168343,4.805116761228324,1.35629707180974,1,0.773440643863179,4.805116761228324,1.3784071012267,1,0.7771965124077801,2
FGSG_07721,52,0.4879225227439048,23.59155864717132,FGSG_00043;FGSG_00044;FGSG_00048;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11658;FGSG_12180;FGSG_12223,1,uncharacterized protein,GO:0004065;GO:0018958,0.33789403085177727,0.0,0.638365206369056,0,0.9984574111334675,16.114109181877467,-6.44104442438795,1,0.9934942991281019,18.773419868103705,-6.76668500159176,1,0.7766152470377823,2
FGSG_02319,13,0.4600886259519874,5.564024399182015,FGSG_01866;FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_10670;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021,0.7332662642521798,3.5052150123270955,-0.934421694469797,0,0.8119382964453387,4.342088934559361,1.51364146191674,1,0.7845741113346747,4.342088934559361,1.94459652085587,1,0.7765928906773977,2
FGSG_05309,15,0.4624215622513945,6.442477138350614,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_03599;FGSG_05919;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006357;GO:0008270,0.7342723004694836,3.53552959566322,-0.1897995900275,0,0.825083836351442,5.606403767562566,1.08644324168057,1,0.7674714956405098,5.606403767562566,1.10203744737516,1,0.7756092108204783,2
FGSG_06048,53,0.49278070800971063,24.351571067143055,FGSG_00043;FGSG_00044;FGSG_00048;FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_04852;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11658;FGSG_12180;FGSG_12223,1,uncharacterized protein,GO:0015986;GO:0015991;GO:0016021;GO:0045263;GO:0046961,0.33789403085177727,0.0,0.52441965079125,0,0.996244131455399,16.33557921183251,-4.84932504978029,1,0.9916163648558014,19.05617342683655,-5.20719851626053,1,0.775251509054326,2
FGSG_03818,11,0.45388911655626685,4.799076474603122,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03599;FGSG_11326,2,uncharacterized protein,,0.7079141515761234,2.699217392933583,-0.0670110318304965,0,0.8267605633802817,3.9734268310643097,2.81336562704282,1,0.7894701542588867,3.9734268310643097,2.69081942846213,1,0.7747149564050972,2
FGSG_01159,15,0.4821495443651469,6.443776508941348,FGSG_00743;FGSG_00765;FGSG_02272;FGSG_02461;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_05368;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10444;FGSG_10922;FGSG_12180;FGSG_13136,1,uncharacterized protein,GO:0000166;GO:0003723,0.8178403755868544,1.245381329456976,1.75799963815879,1,0.7063044936284373,2.995383279625316,-1.19620532104745,1,0.799195171026157,4.272971188715539,-2.75859303486075,1,0.7744466800804829,3
FGSG_03261,12,0.4573239126986209,5.162762122409899,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,0.7465459423205901,3.915538847113806,-0.994512494705728,0,0.8119382964453388,4.34620458276454,1.50827782657144,1,0.7620389000670691,4.34620458276454,1.48954810571365,1,0.7735077129443327,2
FGSG_03882,13,0.4818178499844452,5.564322741081865,FGSG_00743;FGSG_02272;FGSG_02461;FGSG_02972;FGSG_03061;FGSG_03747;FGSG_03894;FGSG_05610;FGSG_08493;FGSG_08774;FGSG_10444;FGSG_10922;FGSG_12180,1,uncharacterized protein,GO:0005524;GO:0005886;GO:0016021;GO:0042626;GO:0055085,0.8236753856472167,1.266326969509671,1.68260931739447,1,0.7423205902079142,3.0068281324068087,-1.78270713859772,1,0.7527833668678738,3.448000998718152,-2.51392752475543,1,0.7729264475743349,3
FGSG_07174,27,0.4769184167323913,11.482751812930895,FGSG_00330;FGSG_00743;FGSG_01422;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03340;FGSG_03546;FGSG_03548;FGSG_03894;FGSG_04458;FGSG_04490;FGSG_04589;FGSG_04593;FGSG_04596;FGSG_05610;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10922;FGSG_12180;FGSG_12223,1,NADP-specific glutamate dehydrogenase,GO:0004354;GO:0005829;GO:0006520;GO:0055114,0.5193829644533869,0.40580316397805904,0.631879214513444,0,0.9129443326626425,8.06864989035133,-1.69832516846961,1,0.8858484238765929,9.35500438436371,-1.51960920074948,1,0.7727252403308741,2
FGSG_09889,15,0.46808787905101007,6.51234726001093,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02840;FGSG_02903;FGSG_03599;FGSG_05919;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,,0.7360831656606304,3.580061743105266,-0.234363195877959,0,0.8240778001341381,5.674374944603178,1.01183862188612,1,0.7578806170355465,5.674374944603178,1.00073442518996,1,0.7726805276101049,2
FGSG_12845,13,0.45080333182153487,5.52345741657607,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_03842;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0030529,0.7443326626425217,3.8767953246796933,-0.323738214233831,0,0.8140174379610999,4.69558573887751,1.39498590111074,1,0.758953722334004,4.69558573887751,1.30015623995365,1,0.7724346076458753,2
FGSG_10081,11,0.45556290693029705,4.751616377177759,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_02903;FGSG_10670;FGSG_11326,2,uncharacterized protein,GO:0016021;GO:0016747,0.7069081153588196,2.6790910293409675,-0.315924050464207,0,0.8184439973172368,3.934098369615211,2.42930477354771,1,0.7914151576123407,3.934098369615211,2.92385367920347,1,0.772255756762799,2
FGSG_11112,53,0.5004425183568165,24.632602538286708,FGSG_00330;FGSG_00743;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02554;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,,0.33789403085177727,0.0,0.63885529336429,0,0.9850435949027498,14.5740664228093,-3.46483259793362,1,0.9920858484238766,19.225798183193817,-5.15524459742437,1,0.7716744913928012,2
FGSG_02358,9,0.4449000484310778,3.801717134820074,FGSG_02320;FGSG_02321;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_03881;FGSG_08083;FGSG_11326,2,uncharacterized protein,GO:0016021;GO:0022891;GO:0055085,0.9023474178403756,2.5821410757286087,-1.62344406821889,1,0.7164319248826292,2.5903454188676434,1.72753683158658,1,0.6944332662642523,2.5903454188676434,2.53110462454269,1,0.771070869662419,3
FGSG_03970,56,0.5020912668499565,25.91618142566074,FGSG_00175;FGSG_00330;FGSG_00743;FGSG_00765;FGSG_01346;FGSG_01422;FGSG_01947;FGSG_02030;FGSG_02271;FGSG_02272;FGSG_02461;FGSG_02782;FGSG_03061;FGSG_03295;FGSG_03340;FGSG_03546;FGSG_03547;FGSG_03548;FGSG_03894;FGSG_03992;FGSG_04458;FGSG_04490;FGSG_04588;FGSG_04589;FGSG_04590;FGSG_04591;FGSG_04592;FGSG_04593;FGSG_04595;FGSG_04596;FGSG_04763;FGSG_05368;FGSG_05610;FGSG_05843;FGSG_05926;FGSG_06055;FGSG_06257;FGSG_06506;FGSG_06702;FGSG_07075;FGSG_07528;FGSG_08601;FGSG_08712;FGSG_08774;FGSG_09012;FGSG_09280;FGSG_09456;FGSG_09826;FGSG_09834;FGSG_10347;FGSG_10947;FGSG_11206;FGSG_12180;FGSG_12222;FGSG_12223;FGSG_13136,1,uncharacterized protein,,0.33789403085177727,0.0,0.512747498537982,0,0.9818913480885312,14.428054705023333,-3.12600311598423,1,0.9923541247484909,20.018983376892976,-4.53849179240524,1,0.7707131678962664,2
FGSG_03845,11,0.4630483293074926,4.796293856502521,FGSG_02321;FGSG_02323;FGSG_02324;FGSG_02325;FGSG_02326;FGSG_02327;FGSG_02328;FGSG_02329;FGSG_08083;FGSG_11326;FGSG_13952,2,uncharacterized protein,GO:0016021,0.7340710932260228,3.5294671696041897,-0.71795526564329,0,0.8057679409792087,3.9693599231965684,1.81585349253838,1,0.7704896042924212,3.9693599231965684,2.00962947669452,1,0.7701095461658842,2
