goi,candidate,TOM
FGSG_03894,FGSG_03033,0.4993656151675221
FGSG_05610,FGSG_02814,0.4993404882638255
FGSG_03894,FGSG_09845,0.49932349135227616
FGSG_03894,FGSG_05442,0.499271623933484
FGSG_03894,FGSG_11757,0.49923581233006215
FGSG_04590,FGSG_01695,0.49922480419710785
FGSG_03992,FGSG_04708,0.4992052715194907
FGSG_02272,FGSG_00644,0.4991938515422577
FGSG_02272,FGSG_04582,0.4991227971093977
FGSG_04590,FGSG_08266,0.49911260567382865
FGSG_02272,FGSG_05730,0.49911222826884327
FGSG_01422,FGSG_05730,0.49910568128999805
FGSG_02272,FGSG_02814,0.4990499952012255
FGSG_03894,FGSG_05683,0.4990304215930862
FGSG_04593,FGSG_07913,0.49898384713729144
FGSG_07075,FGSG_13521,0.4989807545809944
FGSG_00330,FGSG_04708,0.49897897469017205
FGSG_09834,FGSG_07913,0.49894017774858723
FGSG_03061,FGSG_03913,0.49891793371857457
FGSG_03894,FGSG_02697,0.4988254528110817
FGSG_03894,FGSG_00492,0.4988129701887453
FGSG_02272,FGSG_09373,0.4987977650654687
FGSG_01422,FGSG_03970,0.4987826140138237
FGSG_00330,FGSG_09535,0.49877829029228277
FGSG_02272,FGSG_07085,0.49876814466625596
FGSG_02272,FGSG_08448,0.49871102730397404
FGSG_03894,FGSG_02823,0.49870000638575684
FGSG_04590,FGSG_06124,0.49866902232970906
FGSG_05610,FGSG_03913,0.49865587428523134
FGSG_04458,FGSG_03422,0.4986504916911885
FGSG_02272,FGSG_00871,0.498632636809053
FGSG_05610,FGSG_02480,0.4986145829094227
FGSG_03894,FGSG_02552,0.49859566589208615
FGSG_03894,FGSG_03701,0.4985890237483785
FGSG_03894,FGSG_10362,0.4985455778945357
FGSG_00743,FGSG_03913,0.4984769384845245
FGSG_03894,FGSG_03590,0.4984568866406822
FGSG_03894,FGSG_02464,0.49841119317874755
FGSG_08712,FGSG_03913,0.49833925238901494
FGSG_02272,FGSG_02480,0.4982277457432771
FGSG_05610,FGSG_00455,0.4982232749358376
FGSG_12180,FGSG_08266,0.49814082315462704
FGSG_02030,FGSG_01695,0.49810506408064736
FGSG_05610,FGSG_00871,0.49807401809270807
FGSG_03894,FGSG_13310,0.49807256317738785
FGSG_03894,FGSG_12109,0.4980630681667592
FGSG_10347,FGSG_03422,0.4980510987307887
FGSG_02030,FGSG_08638,0.4980382524790526
FGSG_04458,FGSG_08266,0.49800659144758347
FGSG_02461,FGSG_06124,0.498004766219434
FGSG_12180,FGSG_05730,0.49799770027468976
FGSG_08712,FGSG_07660,0.4979920234307183
FGSG_03894,FGSG_00731,0.4979698727026886
FGSG_03894,FGSG_09231,0.4979567914302956
FGSG_02272,FGSG_08321,0.49795605183342584
FGSG_03894,FGSG_09934,0.49790183745783534
FGSG_03894,FGSG_01591,0.4978732395703525
FGSG_04458,FGSG_07130,0.4978268585974286
FGSG_08601,FGSG_07130,0.4978211286419666
FGSG_03894,FGSG_02281,0.4977771698237852
FGSG_04458,FGSG_09697,0.497761735553086
FGSG_08712,FGSG_09378,0.49774121132256066
FGSG_03894,FGSG_10804,0.49772623088723283
FGSG_03894,FGSG_00260,0.497720512480886
FGSG_03894,FGSG_02824,0.4977125591080108
FGSG_05610,FGSG_00644,0.4976881792679095
FGSG_02272,FGSG_10224,0.4976190295823862
FGSG_04590,FGSG_08403,0.4975943633313555
FGSG_04590,FGSG_09373,0.49754492747903223
FGSG_02272,FGSG_03913,0.49752379594108137
FGSG_03894,FGSG_01206,0.49752265937613926
FGSG_05610,FGSG_07660,0.4975025288456351
FGSG_03894,FGSG_07017,0.49746700703105484
FGSG_03894,FGSG_00863,0.49746686035494453
FGSG_03894,FGSG_00853,0.4974506576962015
FGSG_09012,FGSG_08266,0.49744906514917425
FGSG_03894,FGSG_13004,0.4974442421775172
FGSG_05610,FGSG_01057,0.49742279579022214
FGSG_05610,FGSG_04582,0.4974168772546824
FGSG_02272,FGSG_03590,0.49741526493272387
FGSG_08601,FGSG_03422,0.4973352855026544
FGSG_05610,FGSG_03799,0.49731071395762
FGSG_08712,FGSG_11112,0.49730136265782215
FGSG_07075,FGSG_09373,0.49730011120576856
FGSG_03061,FGSG_13299,0.49727457520954577
FGSG_04590,FGSG_07913,0.4972739328714087
FGSG_03546,FGSG_09697,0.4972470452221234
FGSG_10347,FGSG_09697,0.4972339025751551
FGSG_03894,FGSG_09232,0.49723168116976657
FGSG_02272,FGSG_02546,0.4972177477966877
FGSG_04589,FGSG_07913,0.4971752122130574
FGSG_03894,FGSG_10202,0.4970771582123552
