contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
control_vs_black_light,GO:0016020,membrane,CC,4,88,289,5718,4.45,0.9,0.657160149941211,0.9999999839376164,"FGSG_03922,FGSG_03986,FGSG_11472,FGSG_12673"
control_vs_black_light,GO:0043332,mating projection tip,CC,2,46,289,5718,2.32,0.86,0.6838453931058132,0.9999999839376164,"FGSG_06149,FGSG_11890"
control_vs_black_light,GO:0005794,Golgi apparatus,CC,3,85,289,5718,4.3,0.7,0.8117101815848595,0.9999999839376164,"FGSG_00979,FGSG_02489,FGSG_09723"
control_vs_black_light,GO:0005622,intracellular anatomical structure,CC,3,90,289,5718,4.55,0.66,0.8411706087518713,0.9999999839376164,"FGSG_04446,FGSG_06511,FGSG_08608"
control_vs_black_light,GO:0044732,mitotic spindle pole body,CC,2,79,289,5718,3.99,0.5,0.9149760599247282,0.9999999839376164,"FGSG_02476,FGSG_10174"
control_vs_black_light,GO:0005789,endoplasmic reticulum membrane,CC,2,86,289,5718,4.35,0.46,0.93689111971246,0.9999999839376164,"FGSG_01606,FGSG_02522"
control_vs_black_light,GO:0000329,fungal-type vacuole membrane,CC,2,88,289,5718,4.45,0.45,0.9420971829042812,0.9999999839376164,"FGSG_01606,FGSG_09723"
control_vs_black_light,GO:0005783,endoplasmic reticulum,CC,4,150,289,5718,7.58,0.53,0.9503564304335306,0.9999999839376164,"FGSG_03851,FGSG_06215,FGSG_08730,FGSG_09723"
control_vs_black_light,GO:0005730,nucleolus,CC,2,163,289,5718,8.24,0.24,0.998130837998696,0.9999999839376164,"FGSG_05687,FGSG_12041"
control_vs_black_light,GO:0005737,cytoplasm,CC,7,328,289,5718,16.58,0.42,0.9981773196131696,0.9999999839376164,"FGSG_00945,FGSG_02852,FGSG_03767,FGSG_04829,FGSG_06581,FGSG_10303,FGSG_10967"
control_vs_black_light,GO:0005739,mitochondrion,CC,4,276,289,5718,13.95,0.29,0.9996883316884784,0.9999999839376164,"FGSG_04117,FGSG_04934,FGSG_08425,FGSG_13157"
control_vs_black_light,GO:0005829,cytosol,CC,18,848,289,5718,42.86,0.42,0.9999990117179792,0.9999999839376164,"FGSG_00365,FGSG_00469,FGSG_00735,FGSG_00979,FGSG_02476,FGSG_02489,FGSG_02800,FGSG_04117,FGSG_04126,FGSG_04998,FGSG_05546,FGSG_05687,FGSG_05738,FGSG_06633,FGSG_11629,FGSG_11822,FGSG_12041,FGSG_13123"
control_vs_black_light,GO:0005634,nucleus,CC,28,1229,289,5718,62.12,0.45,0.9999999839376164,0.9999999839376164,"FGSG_00217,FGSG_00735,FGSG_00946,FGSG_00979,FGSG_02874,FGSG_03218,FGSG_04126,FGSG_04459,FGSG_04888,FGSG_04974,FGSG_04998,FGSG_05546,FGSG_05738,FGSG_06633,FGSG_06700,FGSG_07921,FGSG_08080,FGSG_09111,FGSG_09123,FGSG_11356,FGSG_11561,FGSG_11629,FGSG_12572,FGSG_12606,FGSG_12631,FGSG_12632,FGSG_13123,FGSG_13507"
