contrast,GO,go_term_name,namespace,n_study,n_bg,study_size,bg_size,expected,fold_enrichment,pvalue,padj,study_genes
low_light_vs_control,GO:0008061,chitin binding,MF,3,9,861,6174,1.26,2.39,0.1189321059124986,0.2819841865989886,"FGSG_06208,FGSG_07569,FGSG_10443"
low_light_vs_control,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",MF,3,9,861,6174,1.26,2.39,0.1189321059124986,0.2819841865989886,"FGSG_04312,FGSG_06875,FGSG_12956"
low_light_vs_control,GO:0001077,GO:0001077,MF,5,20,861,6174,2.79,1.79,0.1354610663328169,0.3107365333970321,"FGSG_04288,FGSG_05567,FGSG_07420,FGSG_09019,FGSG_13652"
low_light_vs_control,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",MF,2,5,861,6174,0.7,2.87,0.1456353070632561,0.3107365333970321,"FGSG_03067,FGSG_09820"
low_light_vs_control,GO:0003950,NAD+ poly-ADP-ribosyltransferase activity,MF,2,5,861,6174,0.7,2.87,0.1456353070632561,0.3107365333970321,"FGSG_00206,FGSG_10841"
low_light_vs_control,GO:0019237,centromeric DNA binding,MF,2,5,861,6174,0.7,2.87,0.1456353070632561,0.3107365333970321,"FGSG_05567,FGSG_11833"
low_light_vs_control,GO:0004565,beta-galactosidase activity,MF,2,5,861,6174,0.7,2.87,0.1456353070632561,0.3107365333970321,"FGSG_03269,FGSG_11056"
low_light_vs_control,GO:0009013,succinate-semialdehyde dehydrogenase [NAD(P)+] activity,MF,2,5,861,6174,0.7,2.87,0.1456353070632561,0.3107365333970321,"FGSG_04196,FGSG_06752"
low_light_vs_control,GO:0016846,carbon-sulfur lyase activity,MF,4,15,861,6174,2.09,1.91,0.1458559238394232,0.3107365333970321,"FGSG_04616,FGSG_06444,FGSG_07275,FGSG_12292"
low_light_vs_control,GO:0022857,transmembrane transporter activity,MF,3,11,861,6174,1.53,1.96,0.1897573459699176,0.3952478527373261,"FGSG_03306,FGSG_07722,FGSG_09060"
low_light_vs_control,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",MF,2,6,861,6174,0.84,2.39,0.1989683068201505,0.3952478527373261,"FGSG_03443,FGSG_04143"
low_light_vs_control,GO:0003857,(3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity,MF,2,6,861,6174,0.84,2.39,0.1989683068201505,0.3952478527373261,"FGSG_03546,FGSG_06813"
low_light_vs_control,GO:0015079,potassium ion transmembrane transporter activity,MF,2,6,861,6174,0.84,2.39,0.1989683068201505,0.3952478527373261,"FGSG_03834,FGSG_09477"
low_light_vs_control,GO:0046556,alpha-L-arabinofuranosidase activity,MF,2,6,861,6174,0.84,2.39,0.1989683068201505,0.3952478527373261,"FGSG_03813,FGSG_07625"
low_light_vs_control,GO:0050662,obsolete coenzyme binding,MF,5,23,861,6174,3.21,1.56,0.2089991708043883,0.4042483961611195,"FGSG_02815,FGSG_03651,FGSG_04987,FGSG_11992,FGSG_12594"
low_light_vs_control,GO:0051537,"2 iron, 2 sulfur cluster binding",MF,5,23,861,6174,3.21,1.56,0.2089991708043883,0.4042483961611195,"FGSG_00278,FGSG_02908,FGSG_05610,FGSG_08402,FGSG_08851"
low_light_vs_control,GO:0070403,NAD+ binding,MF,3,12,861,6174,1.67,1.79,0.2283778119113717,0.4359940045580732,"FGSG_03546,FGSG_06813,FGSG_09514"
low_light_vs_control,GO:0005216,monoatomic ion channel activity,MF,2,7,861,6174,0.98,2.05,0.2540548624056276,0.4727349971345223,"FGSG_03064,FGSG_07554"
low_light_vs_control,GO:0015238,GO:0015238,MF,2,7,861,6174,0.98,2.05,0.2540548624056276,0.4727349971345223,"FGSG_03080,FGSG_12883"
low_light_vs_control,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,MF,4,19,861,6174,2.65,1.51,0.2682099762193112,0.4928358313029843,"FGSG_04288,FGSG_05567,FGSG_07420,FGSG_09019"
low_light_vs_control,GO:0051287,NAD binding,MF,8,45,861,6174,6.28,1.27,0.2858877760173315,0.5188333712907129,"FGSG_00066,FGSG_00805,FGSG_04143,FGSG_05284,FGSG_06257,FGSG_09483,FGSG_10347,FGSG_10680"
low_light_vs_control,GO:0046983,protein dimerization activity,MF,5,26,861,6174,3.63,1.38,0.2922954860731327,0.522729777724302,"FGSG_02516,FGSG_02814,FGSG_04035,FGSG_05567,FGSG_08403"
low_light_vs_control,GO:0051087,protein-folding chaperone binding,MF,3,14,861,6174,1.95,1.54,0.3088483612140709,0.522729777724302,"FGSG_09535,FGSG_11061,FGSG_12745"
low_light_vs_control,GO:0008047,enzyme activator activity,MF,3,14,861,6174,1.95,1.54,0.3088483612140709,0.522729777724302,"FGSG_05396,FGSG_08986,FGSG_10728"
low_light_vs_control,GO:0004725,protein tyrosine phosphatase activity,MF,3,14,861,6174,1.95,1.54,0.3088483612140709,0.522729777724302,"FGSG_00543,FGSG_00565,FGSG_08950"
low_light_vs_control,GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,MF,2,8,861,6174,1.12,1.79,0.3093706847756072,0.522729777724302,"FGSG_04245,FGSG_08188"
low_light_vs_control,GO:0008198,ferrous iron binding,MF,2,8,861,6174,1.12,1.79,0.3093706847756072,0.522729777724302,"FGSG_02469,FGSG_06401"
low_light_vs_control,GO:0004177,aminopeptidase activity,MF,5,27,861,6174,3.77,1.33,0.3213089018312833,0.5367319155590755,"FGSG_01818,FGSG_03027,FGSG_06496,FGSG_11073,FGSG_12067"
low_light_vs_control,GO:0004190,aspartic-type endopeptidase activity,MF,4,21,861,6174,2.93,1.37,0.3350037998631406,0.5471728731097963,"FGSG_03432,FGSG_07775,FGSG_08196,FGSG_12609"
low_light_vs_control,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",MF,4,21,861,6174,2.93,1.37,0.3350037998631406,0.5471728731097963,"FGSG_04312,FGSG_06048,FGSG_06875,FGSG_12956"
low_light_vs_control,GO:0030151,molybdenum ion binding,MF,2,9,861,6174,1.26,1.59,0.3637817073079241,0.5750097954222027,"FGSG_01107,FGSG_01947"
low_light_vs_control,GO:0004622,phosphatidylcholine lysophospholipase A1 activity,MF,2,9,861,6174,1.26,1.59,0.3637817073079241,0.5750097954222027,"FGSG_02823,FGSG_02824"
low_light_vs_control,GO:0004806,triacylglycerol lipase activity,MF,2,9,861,6174,1.26,1.59,0.3637817073079241,0.5750097954222027,"FGSG_03846,FGSG_05906"
low_light_vs_control,GO:0003993,acid phosphatase activity,MF,3,16,861,6174,2.23,1.34,0.3900636532230163,0.6099931598274829,"FGSG_03402,FGSG_04504,FGSG_07783"
low_light_vs_control,GO:0008484,sulfuric ester hydrolase activity,MF,2,10,861,6174,1.39,1.43,0.4164650805846526,0.6377121546452493,"FGSG_08053,FGSG_11653"
low_light_vs_control,GO:0004571,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",MF,2,10,861,6174,1.39,1.43,0.4164650805846526,0.6377121546452493,"FGSG_00659,FGSG_03922"
low_light_vs_control,GO:0016758,hexosyltransferase activity,MF,3,17,861,6174,2.37,1.27,0.4298680550466149,0.6514495267201279,"FGSG_01836,FGSG_06550,FGSG_09031"
low_light_vs_control,GO:0008168,methyltransferase activity,MF,18,123,861,6174,17.15,1.05,0.4516920764071696,0.6775381146107545,"FGSG_00457,FGSG_01744,FGSG_01745,FGSG_02419,FGSG_03821,FGSG_03833,FGSG_03951,FGSG_04589,FGSG_04845,FGSG_07660,FGSG_08391,FGSG_09351,FGSG_10190,FGSG_10843,FGSG_13004,FGSG_13459,FGSG_13976,FGSG_14015"
low_light_vs_control,GO:0030145,manganese ion binding,MF,2,11,861,6174,1.53,1.3,0.4668445771657048,0.6931934630642284,"FGSG_06055,FGSG_06496"
low_light_vs_control,GO:0046873,metal ion transmembrane transporter activity,MF,3,20,861,6174,2.79,1.08,0.542440318893444,0.783039654789744,"FGSG_00351,FGSG_00769,FGSG_04153"
low_light_vs_control,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MF,3,20,861,6174,2.79,1.08,0.542440318893444,0.783039654789744,"FGSG_04143,FGSG_10444,FGSG_10680"
low_light_vs_control,GO:0030170,pyridoxal phosphate binding,MF,10,72,861,6174,10.04,1.0,0.5577254271392321,0.783039654789744,"FGSG_01107,FGSG_03147,FGSG_03391,FGSG_04708,FGSG_05295,FGSG_05546,FGSG_05554,FGSG_06751,FGSG_08083,FGSG_13586"
low_light_vs_control,GO:0102483,obsolete scopolin beta-glucosidase activity,MF,2,13,861,6174,1.81,1.1,0.5593140391355315,0.783039654789744,"FGSG_04913,FGSG_06605"
low_light_vs_control,GO:0051536,iron-sulfur cluster binding,MF,2,13,861,6174,1.81,1.1,0.5593140391355315,0.783039654789744,"FGSG_03026,FGSG_08425"
low_light_vs_control,GO:0008422,beta-glucosidase activity,MF,2,13,861,6174,1.81,1.1,0.5593140391355315,0.783039654789744,"FGSG_04913,FGSG_06605"
low_light_vs_control,GO:0004527,exonuclease activity,MF,3,21,861,6174,2.93,1.02,0.5770130720651615,0.8001973735243277,"FGSG_03365,FGSG_12445,FGSG_13935"
low_light_vs_control,GO:0008017,microtubule binding,MF,3,22,861,6174,3.07,0.98,0.609896622998203,0.8378953605676247,"FGSG_00293,FGSG_00672,FGSG_02054"
low_light_vs_control,GO:0008270,zinc ion binding,MF,105,774,861,6174,107.94,0.97,0.6453871036567012,0.8784435577549543,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00231,FGSG_00236,FGSG_00404,FGSG_00586,FGSG_00713,FGSG_01724,FGSG_01808,FGSG_02034,FGSG_02165,FGSG_02291,FGSG_02368,FGSG_02432,FGSG_02805,FGSG_02874,FGSG_03061,FGSG_03062,FGSG_03218,FGSG_03272,FGSG_03322,FGSG_03361,FGSG_03467,FGSG_03520,FGSG_03683,FGSG_03723,FGSG_03727,FGSG_03913,FGSG_04321,FGSG_04459,FGSG_04480,FGSG_04663,FGSG_04671,FGSG_04725,FGSG_04727,FGSG_04782,FGSG_04922,FGSG_04987,FGSG_05309,FGSG_05323,FGSG_05330,FGSG_05827,FGSG_05926,FGSG_06013,FGSG_06380,FGSG_06382,FGSG_06401,FGSG_06436,FGSG_06618,FGSG_07075,FGSG_07078,FGSG_07192,FGSG_07368,FGSG_07674,FGSG_07683,FGSG_07830,FGSG_07880,FGSG_07921,FGSG_08054,FGSG_08064,FGSG_08310,FGSG_08321,FGSG_08980,FGSG_09123,FGSG_09178,FGSG_09333,FGSG_09726,FGSG_09743,FGSG_10202,FGSG_10453,FGSG_10471,FGSG_10855,FGSG_11218,FGSG_11324,FGSG_11387,FGSG_11388,FGSG_11462,FGSG_11566,FGSG_11610,FGSG_11653,FGSG_11657,FGSG_11750,FGSG_12098,FGSG_12117,FGSG_12181,FGSG_12281,FGSG_12368,FGSG_12384,FGSG_12386,FGSG_12572,FGSG_12614,FGSG_12631,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12798,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_12935,FGSG_13110,FGSG_13652,FGSG_13935"
low_light_vs_control,GO:0016853,isomerase activity,MF,3,24,861,6174,3.35,0.9,0.6703599377664478,0.8836808547194115,"FGSG_01829,FGSG_02852,FGSG_13111"
low_light_vs_control,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MF,4,32,861,6174,4.46,0.9,0.6708089388528821,0.8836808547194115,"FGSG_05805,FGSG_07205,FGSG_08114,FGSG_13458"
low_light_vs_control,GO:0008081,phosphoric diester hydrolase activity,MF,2,16,861,6174,2.23,0.9,0.6754134860864844,0.8836808547194115,"FGSG_02289,FGSG_12883"
low_light_vs_control,GO:0004672,protein kinase activity,MF,6,48,861,6174,6.69,0.9,0.6771647752558334,0.8836808547194115,"FGSG_07742,FGSG_07816,FGSG_09150,FGSG_09479,FGSG_11963,FGSG_13509"
low_light_vs_control,GO:0016874,ligase activity,MF,10,79,861,6174,11.02,0.91,0.679292085600636,0.8836808547194115,"FGSG_01379,FGSG_03218,FGSG_03514,FGSG_06013,FGSG_07277,FGSG_08448,FGSG_08509,FGSG_12281,FGSG_13394,FGSG_13860"
low_light_vs_control,GO:0008080,N-acetyltransferase activity,MF,7,57,861,6174,7.95,0.88,0.6996740682647724,0.8966483093551936,"FGSG_06307,FGSG_06609,FGSG_07592,FGSG_07600,FGSG_07862,FGSG_08357,FGSG_13979"
low_light_vs_control,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,57,432,861,6174,60.24,0.95,0.7014595617404575,0.8966483093551936,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00404,FGSG_00586,FGSG_00713,FGSG_01724,FGSG_01808,FGSG_02368,FGSG_02805,FGSG_02874,FGSG_03218,FGSG_03322,FGSG_03361,FGSG_03683,FGSG_03723,FGSG_03727,FGSG_04459,FGSG_04480,FGSG_04671,FGSG_04725,FGSG_04987,FGSG_05309,FGSG_05926,FGSG_06382,FGSG_06436,FGSG_07192,FGSG_07368,FGSG_07921,FGSG_08064,FGSG_08321,FGSG_09123,FGSG_09178,FGSG_09333,FGSG_09726,FGSG_09743,FGSG_11218,FGSG_11387,FGSG_11462,FGSG_11610,FGSG_11653,FGSG_11750,FGSG_12098,FGSG_12117,FGSG_12384,FGSG_12572,FGSG_12614,FGSG_12631,FGSG_12714,FGSG_12741,FGSG_12782,FGSG_12798,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_13110"
low_light_vs_control,GO:0009055,electron transfer activity,MF,3,26,861,6174,3.63,0.83,0.7236544675487623,0.912519310998499,"FGSG_04567,FGSG_05610,FGSG_06184"
low_light_vs_control,GO:0016787,hydrolase activity,MF,31,242,861,6174,33.75,0.92,0.7262908801824788,0.912519310998499,"FGSG_00465,FGSG_01603,FGSG_01733,FGSG_01790,FGSG_02121,FGSG_02218,FGSG_02616,FGSG_02997,FGSG_03080,FGSG_03143,FGSG_03304,FGSG_03590,FGSG_03767,FGSG_03785,FGSG_03808,FGSG_04512,FGSG_04677,FGSG_05040,FGSG_05933,FGSG_06043,FGSG_06465,FGSG_06613,FGSG_07608,FGSG_09154,FGSG_09179,FGSG_10399,FGSG_10670,FGSG_12338,FGSG_12339,FGSG_12424,FGSG_13975"
low_light_vs_control,GO:0008236,serine-type peptidase activity,MF,2,18,861,6174,2.51,0.8,0.7380853315396765,0.9194791842062072,"FGSG_05829,FGSG_11257"
low_light_vs_control,GO:0016757,glycosyltransferase activity,MF,4,37,861,6174,5.16,0.78,0.7786555625379186,0.9618686360762524,"FGSG_04233,FGSG_09098,FGSG_12321,FGSG_13169"
low_light_vs_control,GO:0015035,protein-disulfide reductase activity,MF,2,20,861,6174,2.79,0.72,0.7901245133273767,0.9679025288260364,"FGSG_04567,FGSG_08618"
low_light_vs_control,GO:0042626,ATPase-coupled transmembrane transporter activity,MF,5,48,861,6174,6.69,0.75,0.818906565074208,0.9948699592223847,"FGSG_03032,FGSG_03882,FGSG_04440,FGSG_08823,FGSG_12704"
low_light_vs_control,GO:0003688,DNA replication origin binding,MF,2,22,861,6174,3.07,0.65,0.8328233639801295,0.99999996393915,"FGSG_01030,FGSG_06122"
low_light_vs_control,GO:0005096,GTPase activator activity,MF,2,23,861,6174,3.21,0.62,0.8510899941122946,0.99999996393915,"FGSG_08638,FGSG_13935"
low_light_vs_control,GO:0008483,transaminase activity,MF,2,23,861,6174,3.21,0.62,0.8510899941122946,0.99999996393915,"FGSG_00109,FGSG_04708"
low_light_vs_control,GO:0051539,"4 iron, 4 sulfur cluster binding",MF,2,23,861,6174,3.21,0.62,0.8510899941122946,0.99999996393915,"FGSG_00278,FGSG_05610"
low_light_vs_control,GO:0003684,damaged DNA binding,MF,2,24,861,6174,3.35,0.6,0.8675199992346443,0.99999996393915,"FGSG_08375,FGSG_08914"
low_light_vs_control,GO:0010181,FMN binding,MF,5,52,861,6174,7.25,0.69,0.8692062421418656,0.99999996393915,"FGSG_01403,FGSG_03984,FGSG_07596,FGSG_09477,FGSG_09639"
low_light_vs_control,GO:0005198,structural molecule activity,MF,3,35,861,6174,4.88,0.61,0.8844630186482214,0.99999996393915,"FGSG_00293,FGSG_05396,FGSG_13935"
low_light_vs_control,GO:0003700,DNA-binding transcription factor activity,MF,5,54,861,6174,7.53,0.66,0.8895831793115122,0.99999996393915,"FGSG_07830,FGSG_09001,FGSG_11657,FGSG_11850,FGSG_13146"
low_light_vs_control,GO:0003677,DNA binding,MF,53,438,861,6174,61.08,0.87,0.8918536754681087,0.99999996393915,"FGSG_00052,FGSG_00147,FGSG_00217,FGSG_00227,FGSG_00404,FGSG_00713,FGSG_01724,FGSG_01808,FGSG_01915,FGSG_01934,FGSG_02368,FGSG_02516,FGSG_03272,FGSG_03633,FGSG_03727,FGSG_04725,FGSG_04727,FGSG_04782,FGSG_04987,FGSG_05283,FGSG_05309,FGSG_05827,FGSG_05926,FGSG_05949,FGSG_06380,FGSG_06436,FGSG_07075,FGSG_07192,FGSG_07368,FGSG_07674,FGSG_08064,FGSG_08954,FGSG_09043,FGSG_09123,FGSG_09178,FGSG_09333,FGSG_09743,FGSG_09802,FGSG_11387,FGSG_11388,FGSG_11462,FGSG_11653,FGSG_11750,FGSG_12117,FGSG_12631,FGSG_12714,FGSG_12741,FGSG_12798,FGSG_12813,FGSG_12926,FGSG_12927,FGSG_13004,FGSG_13818"
low_light_vs_control,GO:0043565,sequence-specific DNA binding,MF,5,58,861,6174,8.09,0.62,0.9222567938037536,0.99999996393915,"FGSG_06307,FGSG_07830,FGSG_09001,FGSG_11657,FGSG_13146"
low_light_vs_control,GO:0005525,GTP binding,MF,12,120,861,6174,16.73,0.72,0.923497040708682,0.99999996393915,"FGSG_00171,FGSG_01030,FGSG_03450,FGSG_05351,FGSG_05660,FGSG_07312,FGSG_08773,FGSG_08817,FGSG_11705,FGSG_12430,FGSG_12459,FGSG_13556"
low_light_vs_control,GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",MF,2,29,861,6174,4.04,0.49,0.9273029576274396,0.99999996393915,"FGSG_03346,FGSG_12615"
low_light_vs_control,GO:0003682,chromatin binding,MF,4,50,861,6174,6.97,0.57,0.9324647858123384,0.99999996393915,"FGSG_01030,FGSG_05105,FGSG_06122,FGSG_06754"
low_light_vs_control,GO:0003924,GTPase activity,MF,6,69,861,6174,9.62,0.62,0.9332125903485844,0.99999996393915,"FGSG_01030,FGSG_05351,FGSG_05660,FGSG_08817,FGSG_11705,FGSG_13556"
low_light_vs_control,GO:0000287,magnesium ion binding,MF,4,54,861,6174,7.53,0.53,0.9547329519366492,0.99999996393915,"FGSG_07528,FGSG_07673,FGSG_09834,FGSG_10347"
low_light_vs_control,GO:0005509,calcium ion binding,MF,3,47,861,6174,6.55,0.46,0.9686423572938634,0.99999996393915,"FGSG_00659,FGSG_03922,FGSG_06679"
low_light_vs_control,GO:0016301,kinase activity,MF,6,79,861,6174,11.02,0.54,0.9726898120080072,0.99999996393915,"FGSG_00293,FGSG_04455,FGSG_04463,FGSG_06748,FGSG_07528,FGSG_08601"
low_light_vs_control,GO:0003729,mRNA binding,MF,2,37,861,6174,5.16,0.39,0.973308793139007,0.99999996393915,"FGSG_01523,FGSG_08458"
low_light_vs_control,GO:0016887,ATP hydrolysis activity,MF,3,49,861,6174,6.83,0.44,0.9750538080223062,0.99999996393915,"FGSG_01030,FGSG_07258,FGSG_09706"
low_light_vs_control,GO:0051082,obsolete unfolded protein binding,MF,3,51,861,6174,7.11,0.42,0.9802072368505798,0.99999996393915,"FGSG_06154,FGSG_10352,FGSG_12745"
low_light_vs_control,GO:0004842,ubiquitin-protein transferase activity,MF,2,49,861,6174,6.83,0.29,0.994437388214716,0.99999996393915,"FGSG_06013,FGSG_07078"
low_light_vs_control,GO:0000166,nucleotide binding,MF,8,117,861,6174,16.32,0.49,0.9950069808867316,0.99999996393915,"FGSG_00760,FGSG_00836,FGSG_01159,FGSG_05031,FGSG_05408,FGSG_08188,FGSG_12594,FGSG_13291"
low_light_vs_control,GO:0003676,nucleic acid binding,MF,15,185,861,6174,25.8,0.58,0.995191197339241,0.99999996393915,"FGSG_00342,FGSG_00760,FGSG_00836,FGSG_01298,FGSG_02615,FGSG_05446,FGSG_07052,FGSG_07985,FGSG_10470,FGSG_12600,FGSG_12864,FGSG_13291,FGSG_13710,FGSG_13935,FGSG_13964"
low_light_vs_control,GO:0004674,protein serine/threonine kinase activity,MF,2,67,861,6174,9.34,0.21,0.9995176340292607,0.99999996393915,"FGSG_01030,FGSG_10884"
low_light_vs_control,GO:0003723,RNA binding,MF,6,133,861,6174,18.55,0.32,0.9999136818885448,0.99999996393915,"FGSG_01159,FGSG_02686,FGSG_03379,FGSG_05203,FGSG_05933,FGSG_07296"
low_light_vs_control,GO:0005524,ATP binding,MF,47,630,861,6174,87.86,0.53,0.99999996393915,0.99999996393915,"FGSG_00330,FGSG_01018,FGSG_01030,FGSG_02054,FGSG_02425,FGSG_03032,FGSG_03319,FGSG_03882,FGSG_03992,FGSG_04085,FGSG_04245,FGSG_04312,FGSG_04440,FGSG_04512,FGSG_04525,FGSG_04554,FGSG_04582,FGSG_05105,FGSG_05326,FGSG_05446,FGSG_05949,FGSG_06154,FGSG_06754,FGSG_06868,FGSG_07017,FGSG_07075,FGSG_07258,FGSG_07296,FGSG_07577,FGSG_07742,FGSG_07816,FGSG_08601,FGSG_08823,FGSG_09116,FGSG_09150,FGSG_09456,FGSG_09479,FGSG_09706,FGSG_10471,FGSG_11822,FGSG_11963,FGSG_12560,FGSG_12561,FGSG_12600,FGSG_12704,FGSG_12745,FGSG_13509"
